timestamp,open,high,low,close,volume
1756857600000,4326.49,4355.37,4283.23,4335.02,59970.9699
1756872000000,4335.02,4342.59,4285.71,4310.21,45196.6997
1756886400000,4310.2,4385.88,4300.01,4371.51,70248.1912
1756900800000,4371.51,4486.98,4339.99,4480.03,163360.9229
1756915200000,4480.02,4490.64,4455.42,4475.32,112106.49
1756929600000,4475.32,4480.79,4436.6,4450.46,36208.4124
1756944000000,4450.46,4482.05,4388.9,4398.03,101700.4604
1756958400000,4398.03,4414.9,4355.29,4371.04,68607.1967
1756972800000,4371.05,4433.85,4365.4,4407.03,66351.3837
1756987200000,4407.04,4428.39,4293.06,4305.33,129618.4637
1757001600000,4305.32,4323.79,4265.33,4275.92,63186.7386
1757016000000,4275.92,4353.33,4272.3,4297.55,42331.4665
1757030400000,4297.56,4335.69,4291.02,4328.88,45816.7221
1757044800000,4328.89,4428.67,4316.57,4417.29,72860.7888
1757059200000,4417.29,4426.31,4373.2,4417.39,81554.0064
1757073600000,4417.38,4490.0,4256.03,4283.39,318985.246
1757088000000,4283.4,4331.9,4272.35,4331.54,59666.9203
1757102400000,4331.54,4343.03,4286.71,4307.45,45286.1918
1757116800000,4307.46,4329.3,4302.77,4320.42,20383.2609
1757131200000,4320.43,4320.43,4290.71,4312.26,18863.6631
1757145600000,4312.27,4315.05,4286.08,4299.99,17622.5479
1757160000000,4300.0,4308.39,4263.19,4270.24,44936.6069
1757174400000,4270.23,4304.25,4236.0,4255.48,59382.7999
1757188800000,4255.48,4288.0,4253.35,4273.14,29977.1899
1757203200000,4273.15,4304.08,4270.81,4296.9,21924.9924
1757217600000,4296.9,4307.2,4276.76,4294.56,20002.1344
1757232000000,4294.57,4315.35,4291.65,4310.87,41022.6191
1757246400000,4310.88,4311.23,4288.95,4299.38,27581.9045
1757260800000,4299.39,4301.62,4270.81,4293.48,26890.3039
1757275200000,4293.47,4336.02,4281.34,4306.19,32198.8829
1757289600000,4306.19,4330.97,4279.0,4311.87,51316.817
1757304000000,4311.87,4313.59,4287.68,4291.78,32212.3104
1757318400000,4291.78,4337.77,4288.3,4312.41,81225.5367
1757332800000,4312.42,4384.06,4306.19,4371.64,105874.0459
1757347200000,4371.64,4373.43,4284.44,4293.0,59748.4888
1757361600000,4293.0,4332.5,4281.8,4306.37,42505.2367
1757376000000,4306.36,4316.03,4276.76,4306.63,48368.7809
1757390400000,4306.62,4381.87,4302.5,4361.53,87658.4546
1757404800000,4361.53,4366.77,4342.16,4347.34,47693.0197
1757419200000,4347.33,4367.44,4277.06,4284.94,150845.4071
1757433600000,4284.94,4299.99,4278.13,4295.0,41784.0676
1757448000000,4295.0,4319.67,4281.0,4310.09,29136.0522
1757462400000,4310.08,4326.09,4285.1,4320.44,43917.563
1757476800000,4320.45,4333.28,4294.92,4329.82,50979.881
1757491200000,4329.83,4335.02,4309.5,4331.31,60442.2299
1757505600000,4331.3,4453.57,4330.0,4404.9,204214.2372
1757520000000,4404.9,4409.31,4300.59,4322.72,108167.4643
1757534400000,4322.71,4355.7,4320.75,4349.32,38912.5344
1757548800000,4349.33,4408.0,4338.82,4404.1,49171.4106
1757563200000,4404.11,4450.0,4395.05,4440.41,80121.8045
1757577600000,4440.4,4442.47,4406.3,4429.8,51898.3732
1757592000000,4429.81,4481.09,4350.01,4412.52,178527.7981
1757606400000,4412.52,4441.5,4407.4,4423.73,35769.3949
1757620800000,4423.73,4469.0,4415.4,4458.82,45770.8836
1757635200000,4458.83,4539.0,4450.71,4505.55,102293.7078
1757649600000,4505.55,4563.0,4500.01,4525.81,72173.8339
1757664000000,4525.81,4536.53,4504.5,4520.76,39122.7204
1757678400000,4520.76,4571.24,4504.11,4541.98,80075.7928
1757692800000,4541.99,4660.0,4533.69,4657.18,102055.1911
1757707200000,4657.19,4748.4,4630.24,4712.16,115056.2942
1757721600000,4712.16,4769.36,4691.85,4756.81,99948.8795
1757736000000,4756.8,4756.91,4702.33,4711.7,53829.5804
1757750400000,4711.7,4738.58,4709.01,4719.53,42906.5137
1757764800000,4719.53,4730.18,4645.0,4653.92,92866.3813
1757779200000,4653.92,4667.92,4605.0,4638.21,72101.4936
1757793600000,4638.21,4672.94,4637.35,4666.53,32740.8384
1757808000000,4666.54,4692.36,4650.44,4663.22,35235.7663
