timestamp,open,high,low,close,volume
1756857600000,4326.49,4327.47,4312.9,4319.16,4592.0688
1756858500000,4319.16,4332.2,4312.68,4327.45,3944.7626
1756859400000,4327.44,4330.0,4313.88,4318.04,3395.1094
1756860300000,4318.03,4319.09,4304.34,4310.26,3105.6241
1756861200000,4310.26,4312.63,4293.31,4293.99,4761.413
1756862100000,4293.99,4302.44,4286.11,4286.62,2583.7512
1756863000000,4286.63,4295.02,4286.0,4290.29,3801.4662
1756863900000,4290.29,4325.46,4283.23,4325.05,3504.915
1756864800000,4325.04,4336.26,4312.6,4318.39,4804.979
1756865700000,4318.39,4355.37,4317.57,4353.65,8808.3094
1756866600000,4353.65,4353.65,4338.13,4343.17,3273.5237
1756867500000,4343.17,4351.28,4337.36,4338.3,2909.9144
1756868400000,4338.31,4343.46,4323.64,4326.3,2686.4469
1756869300000,4326.3,4337.7,4323.17,4330.58,2975.9899
1756870200000,4330.58,4332.09,4320.54,4327.82,2754.7287
1756871100000,4327.82,4337.07,4326.0,4335.02,2067.9676
1756872000000,4335.02,4339.08,4320.0,4320.57,2556.7014
1756872900000,4320.58,4333.54,4313.0,4329.29,3147.2087
1756873800000,4329.29,4338.0,4329.29,4335.35,2585.672
1756874700000,4335.35,4342.59,4331.3,4339.9,2534.5978
1756875600000,4339.91,4340.75,4326.69,4335.02,1999.3593
1756876500000,4335.01,4335.02,4317.19,4324.67,2589.699
1756877400000,4324.67,4327.73,4320.99,4322.6,1625.8088
1756878300000,4322.6,4326.45,4313.59,4315.01,2087.3583
1756879200000,4315.01,4316.62,4291.19,4306.0,7788.6445
1756880100000,4306.0,4317.26,4301.56,4317.25,2038.7663
1756881000000,4317.24,4320.93,4310.59,4311.6,1769.5938
1756881900000,4311.59,4318.07,4301.12,4307.92,2244.166
1756882800000,4307.93,4315.44,4296.89,4306.43,1949.4169
1756883700000,4306.43,4306.44,4285.71,4301.89,4392.8538
1756884600000,4301.89,4312.49,4299.13,4311.57,2220.7223
1756885500000,4311.57,4317.15,4308.49,4310.21,3666.1308
1756886400000,4310.2,4324.57,4307.93,4323.58,2536.7074
1756887300000,4323.57,4333.24,4317.52,4322.26,4254.1734
1756888200000,4322.26,4326.89,4315.29,4325.92,2337.2306
1756889100000,4325.92,4327.48,4310.9,4318.2,2333.4656
1756890000000,4318.21,4321.39,4300.01,4305.09,2613.1207
1756890900000,4305.1,4325.09,4305.09,4320.55,1545.983
