time,pair,signal,entry,sl,tp1,tp2,exit,pnl,reason,contracts,balance,cummax,dd
2026-05-23 04:00:00+00:00,SOLUSDT,SHORT,82.16775,83.7305,79.28899999999999,76.32799999999997,83.7305,-0.7824740318431667,SL,0.47546603140058347,93.074520566632,101.01478229664079,-7.860494820145582
2026-05-27 04:00:00+00:00,SOLUSDT,LONG,84.29420999999998,82.69428,87.24143999999997,90.27287999999994,82.69428,-0.7752944368696963,SL,0.4605460799156479,92.2992261297623,101.01478229664079,-8.628000742786652
2026-06-01 12:00:00+00:00,SOLUSDT,SHORT,79.5204,81.0328,76.7344,73.8688,81.0328,-0.769487110840562,SL,0.483140840293982,91.52973901892175,101.01478229664079,-9.389757679094126
2026-04-12 08:00:00+00:00,XRPUSDT,LONG,1.3343329999999998,1.3227491999999998,1.3514514400000002,1.3699028800000004,1.3227491999999998,-0.8647104696752521,SL,66.96775301848689,90.6650285492465,101.01478229664079,-10.24578137187993
2026-04-19 08:00:00+00:00,XRPUSDT,LONG,1.4311296999999998,1.4102738,1.46466716,1.4996343200000002,1.4102738,-0.7797621512354186,SL,35.00364014163072,89.88526639801108,101.01478229664079,-11.017710126768064
2026-05-04 00:00:00+00:00,XRPUSDT,LONG,1.4143128999999999,1.3874678,1.4586779600000002,1.50445592,1.3874678,-0.7487255429982619,SL,26.507321347940135,89.13654085501283,101.01478229664079,-11.75891406343502
2026-05-13 08:00:00+00:00,XRPUSDT,SHORT,1.4469516,1.4744712,1.4014718399999997,1.3545436799999997,1.4744712,-0.7431201990406345,SL,25.642243410836333,88.39342065597219,101.01478229664079,-12.49456896675242
2026-05-16 20:00:00+00:00,XRPUSDT,SHORT,1.4121864,1.4390448,1.3677993599999998,1.3219987199999998,1.3677993599999998,1.1202650658610496,TP1,26.054465152793163,89.51368572183324,101.01478229664079,-11.385557948373673
2026-05-17 12:00:00+00:00,XRPUSDT,SHORT,1.4117868,1.4386376,1.36741232,1.3216246399999998,1.36741232,1.1344628852063718,TP1,26.39213773759118,90.64814860703962,101.01478229664079,-10.262491740227125
2026-05-19 00:00:00+00:00,XRPUSDT,SHORT,1.3820166,1.4083012,1.3385778400000001,1.29375568,1.3385778400000001,1.14884064238989,TP1,27.302343443400204,91.7969892494295,101.01478229664079,-9.125192212108368
2026-05-24 12:00:00+00:00,XRPUSDT,SHORT,1.3470516000000001,1.3726712,1.30471184,1.2610236799999999,1.30471184,1.1634006178763057,TP1,28.366023079646713,92.9603898673058,101.01478229664079,-7.973478976257545
2026-05-25 16:00:00+00:00,XRPUSDT,SHORT,1.3557428999999999,1.373742,1.3271444,1.2971887999999998,1.3271444,1.1419119929685946,TP1,41.89417882494842,94.1023018602744,101.01478229664079,-6.843038493185236
2026-06-04 04:00:00+00:00,XRPUSDT,SHORT,1.1666322,1.1888204,1.12996328,1.0921265599999999,1.12996328,1.1926172854139236,TP1,33.57534889688388,95.29491914568831,101.01478229664079,-5.662402096908433
2026-06-06 16:00:00+00:00,XRPUSDT,SHORT,1.0797192,1.1002544,1.0457820799999997,1.0107641599999997,1.1002544,-0.7944618290527135,SL,36.737801915898835,94.5004573166356,101.01478229664079,-6.448882858426767
2026-06-11 12:00:00+00:00,XRPUSDT,SHORT,1.1116872,1.1328304,1.07674528,1.04069056,1.1328304,-0.7878385000916275,SL,35.38388798400267,93.71261881654398,101.01478229664079,-7.228806828146419
2026-06-12 12:00:00+00:00,XRPUSDT,SHORT,1.1276712,1.1491184,1.09222688,1.0556537599999998,1.1491184,-0.781270388996179,SL,34.5915348218403,92.9313484275478,101.01478229664079,-8.002228669221017
2026-06-15 08:00:00+00:00,XRPUSDT,LONG,1.2336323999999999,1.2102168,1.2723297599999999,1.3122595199999998,1.2723297599999999,1.176483766116131,TP1,31.419502741110776,94.10783219366394,101.01478229664079,-6.837563716856655
