symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score,fib_low_key,fib_high_key,fib_width,phase_h1,ci_value,wr_5m,wr_15m,st_aligned,st_bias_bullish,st_bias_bearish,mom_score,mom_direction,vol_ratio_5m,body_ratio_4h,hour_of_day,direction_long
BTCUSDT,2023-10-07T08:00:00+00:00,bullish,27880.09,27886.627161,27819.25,27971.35,0.01643655489809332,0.3704,"['be_50%@1830', {'type': 'tp1', 'contracts': np.float64(0.009861932938855992), 'price': np.float64(27971.35), 'pnl': np.float64(0.835530958016313), 'comm': np.float64(0.13792578895463475)}, {'type': 'sl_rem', 'contracts': np.float64(0.006574621959237329), 'price': np.float64(27885.666018), 'pnl': np.float64(-0.006319150934544993), 'comm': np.float64(0.09166885607495048)}]",tp1_partial_then_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=57.198592809853615 WR=-98.93089960886606 ST=bullish Veto=False,87,0.5,0.75,0.014638846157378321,compressing,57.198592809853615,-98.93089960886606,-56.414662084767144,0,1,0,0.3343026731775379,bullish,1.0630298885170484,0.34297741547506455,8,0
BTCUSDT,2023-10-07T09:00:00+00:00,bullish,28011.37,28019.151988,27823.92064,28292.544039999997,0.008031804199512351,-1.8098,"[{'type': 'sl_full', 'contracts': np.float64(0.008031804199512351), 'price': np.float64(27821.740925714286), 'pnl': np.float64(-1.5855670013913867), 'comm': np.float64(0.11172938780244833)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=39.920190747434305 WR=-12.227716156621202 ST=bullish Veto=False,97,0.5,0.75,0.014638846157378321,compressing,39.920190747434305,-12.227716156621202,-29.78599599146585,1,1,0,0.33014611242397623,bullish,1.3035209966346326,0.34297741547506455,9,0
BTCUSDT,2023-10-07T10:00:00+00:00,bullish,27950.0,27957.466643,27824.249979999997,28138.625030000003,0.007837821303123984,-0.2338,"['be_50%@2043', {'type': 'sl_full', 'contracts': np.float64(0.007837821303123984), 'price': np.float64(27955.59), 'pnl': np.float64(-0.014708791364074405), 'comm': np.float64(0.1095554594216999)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=41.87072054909795 WR=-84.80042575838289 ST=bullish Veto=False,86,0.5,0.75,0.014638846157378321,compressing,41.87072054909795,-84.80042575838289,-56.4437629175285,0,1,0,0.30316535266031935,bullish,0.4255711238838712,0.34297741547506455,10,0
BTCUSDT,2023-10-10T08:00:00+00:00,bearish,27651.89,27644.566122,27761.75268,27487.09598,0.013424958070086795,2.59,"['be_50%@2725', {'type': 'tp1', 'contracts': np.float64(0.008054974842052077), 'price': np.float64(27487.09598), 'pnl': np.float64(1.2684180321843836), 'comm': np.float64(0.11070393329998539)}, {'type': 'tp2', 'contracts': np.float64(0.005369983228034718), 'price': np.float64(27329.625837999996), 'pnl': np.float64(1.6912240429125116), 'comm': np.float64(0.07337981618926213)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=41.4768565200525 WR=-74.56861133935963 ST=bullish Veto=False,100,0.25,0.5,0.014856325622631813,compressing,41.4768565200525,-74.56861133935963,-8.800506048866067,0,1,0,0.20054007275836372,bullish,0.7729733916156114,0.6067659574468092,8,0
BTCUSDT,2023-10-10T09:00:00+00:00,bearish,27653.14,27645.595443,27790.47,27447.144999999997,0.011022732059954734,2.7593,"['be_50%@2730', {'type': 'tp1', 'contracts': np.float64(0.00661363923597284), 'price': np.float64(27447.144999999997), 'pnl': np.float64(1.3124796390554232), 'comm': np.float64(0.09076275754371788)}, {'type': 'tp2', 'contracts': np.float64(0.004409092823981894), 'price': np.float64(27248.694556571423), 'pnl': np.float64(1.7499728520738975), 'comm': np.float64(0.06007101181612678)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=46.167120649870675 WR=-93.02272727272793 ST=bullish Veto=False,95,0.25,0.5,0.014856325622631813,compressing,46.167120649870675,-93.02272727272793,-51.639285968281264,0,1,0,0.20148409297532482,bullish,1.4388756464189567,0.6067659574468092,9,0
BTCUSDT,2023-10-21T04:00:00+00:00,bullish,29605.99,29613.909484,29405.84046,29906.214310000003,0.007769893449098344,2.948,"['be_50%@5877', {'type': 'tp1', 'contracts': np.float64(0.0046619360694590065), 'price': np.float64(29906.214310000003), 'pnl': np.float64(1.3627064129383264), 'comm': np.float64(0.06971042959638006)}, {'type': 'tp2', 'contracts': np.float64(0.003107957379639338), 'price': np.float64(30198.51913628572), 'pnl': np.float64(1.8169418839177687), 'comm': np.float64(0.04692785520189948)}]",tp2_reached,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=45.44190424502385 WR=-11.632563669357358 ST=bullish Veto=False,100,0.75,1.0,0.032642545209780244,compressing,45.44190424502385,-11.632563669357358,-3.137254901960106,1,1,0,0.6102718615606454,bullish,0.3328884532337841,0.48344090572426623,4,0
BTCUSDT,2023-10-21T05:00:00+00:00,bullish,29550.19,29557.435395,29405.84046,29766.714309999996,0.011079772217889932,2.9172,"['be_50%@5837', {'type': 'tp1', 'contracts': np.float64(0.006647863330733959), 'price': np.float64(29766.714309999996), 'pnl': np.float64(1.391257623974594), 'comm': np.float64(0.09894252426894139)}, {'type': 'tp2', 'contracts': np.float64(0.004431908887155973), 'price': np.float64(29975.99322485714), 'pnl': np.float64(1.8550101652994588), 'comm': np.float64(0.06642543538728579)}]",tp2_reached,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=46.30997669836345 WR=-95.39085545722718 ST=bullish Veto=False,100,0.75,1.0,0.032642545209780244,compressing,46.30997669836345,-95.39085545722718,-40.2870637306022,0,1,0,0.6087198649473573,bullish,0.9364142758751242,0.48344090572426623,5,0
BTCUSDT,2023-10-21T06:00:00+00:00,bullish,29594.24,29601.482919,29482.776280000002,29761.43558,0.014741274990777542,2.8631,"['be_50%@5838', {'type': 'tp1', 'contracts': np.float64(0.008844764994466525), 'price': np.float64(29761.43558), 'pnl': np.float64(1.4147436929939456), 'comm': np.float64(0.13161645180152726)}, {'type': 'tp2', 'contracts': np.float64(0.0058965099963110175), 'price': np.float64(29921.38824057143), 'pnl': np.float64(1.886324923991928), 'comm': np.float64(0.08821588243201617)}]",tp2_reached,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=39.33669764640618 WR=-0.0 ST=bullish Veto=False,100,0.75,1.0,0.032642545209780244,compressing,39.33669764640618,-0.0,-19.008771391767272,0,1,0,0.6263586651831898,bullish,0.48248094916500023,0.48344090572426623,6,0
BTCUSDT,2023-10-30T18:00:00+00:00,bearish,34344.91,34329.941947,34745.382059999996,33744.20191000002,0.002806792838860329,-0.1191,"['be_50%@8737', {'type': 'sl_full', 'contracts': np.float64(0.002806792838860329), 'price': np.float64(34338.041018), 'pnl': np.float64(-0.02273241568713599), 'comm': np.float64(0.048189883814907325)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=32.201309981223886 WR=-29.918755745483537 ST=bearish Veto=False,80,0.75,1.0,0.06603284849688006,compressing,32.201309981223886,-29.918755745483537,-57.87767513913563,0,0,1,0.5060257316605635,bullish,0.2777205895645114,0.3777991204569566,18,0
BTCUSDT,2023-10-30T19:00:00+00:00,bearish,34300.0,34288.948429,34535.30274,33947.04589,0.004771942315676123,-1.3598,"[{'type': 'sl_full', 'contracts': np.float64(0.004771942315676123), 'price': np.float64(34539.49431142857), 'pnl': np.float64(-1.1955905004244323), 'comm': np.float64(0.08241023723338035)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=33.69961218451205 WR=-62.76014294723512 ST=bearish Veto=False,80,0.75,1.0,0.06603284849688006,compressing,33.69961218451205,-62.76014294723512,-57.50909179862654,0,0,1,0.5085868788764395,bullish,0.6026443836947416,0.3777991204569566,19,0
