symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type
BTCUSDT,2026-05-16T23:55:00+00:00,bearish,78148.05,78132.42039,78456.6,77685.225,0.009027200457659439,-0.7053,"['breakeven_50% en vela 48107', {'type': 'sl_full', 'contracts': np.float64(0.009027200457659439), 'exit_price': np.float64(78132.42039), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.35265851055132386)}]",full_sl
BTCUSDT,2026-05-19T00:45:00+00:00,bearish,77229.25,77213.80415,77569.44924,76718.95113999999,0.008156287903213107,1.7931,"['breakeven_50% en vela 48687', {'type': 'tp1_partial', 'contracts': np.float64(0.004893772741927864), 'exit_price': np.float64(76718.95113999999), 'pnl_gross': np.float64(2.421698171598987), 'commission': np.float64(0.1877225559391138)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0032625151612852427), 'exit_price': np.float64(77213.80415), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.12595560334994219)}]",tp1_partial_then_sl
BTCUSDT,2026-05-19T00:50:00+00:00,bearish,77195.02,77179.580996,77569.44924,76633.37614000001,0.007482481632453038,1.8759,"['breakeven_50% en vela 48688', {'type': 'tp1_partial', 'contracts': np.float64(0.004489488979471823), 'exit_price': np.float64(76633.37614000001), 'pnl_gross': np.float64(2.452180681545979), 'commission': np.float64(0.1720223488201245)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0029929926529812154), 'exit_price': np.float64(77179.580996), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.11549895944059833)}]",tp1_partial_then_sl
BTCUSDT,2026-05-19T00:55:00+00:00,bearish,77140.87,77125.441826,77569.44924,76498.00113999998,0.006602743032008613,1.9777,"['breakeven_50% en vela 48689', {'type': 'tp1_partial', 'contracts': np.float64(0.003961645819205168), 'exit_price': np.float64(76498.00113999998), 'pnl_gross': np.float64(2.485697770491187), 'commission': np.float64(0.15152899319691654)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0026410972128034452), 'exit_price': np.float64(77125.441826), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.10184789472144143)}]",tp1_partial_then_sl
BTCUSDT,2026-05-19T02:45:00+00:00,bearish,76763.33,76747.977334,77466.8745,75708.01324999999,0.0040643685051338085,-0.3119,"['breakeven_50% en vela 48849', {'type': 'sl_full', 'contracts': np.float64(0.0040643685051338085), 'exit_price': np.float64(76747.97733400001), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.15596603095451653)}]",full_sl
BTCUSDT,2026-05-19T02:50:00+00:00,bearish,76629.52,76614.194096,77466.8745,75373.48825,0.0034092909596013248,-3.1697,"[{'type': 'sl_full', 'contracts': np.float64(0.0034092909596013248), 'exit_price': 77466.8745, 'pnl_gross': np.float64(-2.9070355927864013), 'commission': np.float64(0.1320535574507102)}]",full_sl
BTCUSDT,2026-05-19T02:55:00+00:00,bearish,76617.47,76602.146506,77466.8745,75343.36325,0.0033049504552696706,-3.1125,"[{'type': 'sl_full', 'contracts': np.float64(0.0033049504552696706), 'exit_price': 77466.8745, 'pnl_gross': np.float64(-2.8578831774547315), 'commission': np.float64(0.12801209107354672)}]",full_sl
BTCUSDT,2026-05-19T07:30:00+00:00,bullish,77169.0,77184.4338,76491.69004,78184.96494,0.0020378798303164847,-1.5683,"[{'type': 'sl_full', 'contracts': np.float64(0.0020378798303164847), 'exit_price': 76491.69004, 'pnl_gross': np.float64(-1.4117285360815985), 'commission': np.float64(0.07794043615966817)}]",full_sl
BTCUSDT,2026-05-19T07:35:00+00:00,bullish,77198.43,77213.869686,76491.69004,78258.53993999999,0.0019363754977311048,-1.5472,"[{'type': 'sl_full', 'contracts': np.float64(0.0019363754977311048), 'exit_price': 76491.69004, 'pnl_gross': np.float64(-1.3984109714745028), 'commission': np.float64(0.0740583171867492)}]",full_sl
BTCUSDT,2026-05-19T07:40:00+00:00,bullish,77260.49,77275.942098,76491.69004,78413.68994000001,0.0017649711385604586,-1.5199,"[{'type': 'sl_full', 'contracts': np.float64(0.0017649711385604586), 'exit_price': 76491.69004, 'pnl_gross': np.float64(-1.3841822477266397), 'commission': np.float64(0.06750281263015624)}]",full_sl
BTCUSDT,2026-05-29T01:30:00+00:00,bearish,73583.14,73568.423372,74016.06666,72933.75001,0.006215882574640328,-0.4573,"['breakeven_50% en vela 51586', {'type': 'sl_full', 'contracts': np.float64(0.006215882574640328), 'exit_price': np.float64(73568.423372), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.22864634044088855)}]",full_sl
BTCUSDT,2026-05-29T01:35:00+00:00,bearish,73500.0,73485.3,74016.06666,72725.90001000001,0.005201192209893992,1.9888,"['breakeven_50% en vela 51710', {'type': 'tp1_partial', 'contracts': np.float64(0.003120715325936395), 'exit_price': np.float64(72725.90001000001), 'pnl_gross': np.float64(2.3698711873089167), 'commission': np.float64(0.11347841537686243)}, {'type': 'sl_remaining', 'contracts': np.float64(0.002080476883957597), 'exit_price': np.float64(73485.3), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.07644223398034461)}]",tp1_partial_then_sl
BTCUSDT,2026-05-29T01:40:00+00:00,bearish,73526.01,73511.304798,74016.06666,72790.92500999999,0.005538124032582266,1.9878,"['breakeven_50% en vela 51710', {'type': 'tp1_partial', 'contracts': np.float64(0.0033228744195493596), 'exit_price': np.float64(72790.92500999999), 'pnl_gross': np.float64(2.3937315699056096), 'commission': np.float64(0.12093755134553234)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0022152496130329064), 'exit_price': np.float64(73511.304798), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.08142294475365677)}]",tp1_partial_then_sl
BTCUSDT,2026-05-29T03:30:00+00:00,bearish,73427.75,73413.06445,73947.6,72647.97499999999,0.005278083623644919,2.0367,"['breakeven_50% en vela 51712', {'type': 'tp1_partial', 'contracts': np.float64(0.0031668501741869515), 'exit_price': np.float64(72647.97499999999), 'pnl_gross': np.float64(2.4229236580011433), 'commission': np.float64(0.11503262614153964)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0021112334494579675), 'exit_price': np.float64(73413.06445), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.0774960586470268)}]",tp1_partial_then_sl
BTCUSDT,2026-05-29T03:35:00+00:00,bearish,73321.06,73306.395788,73947.6,72381.24999999999,0.00442806779160266,-0.3246,"['breakeven_50% en vela 51723', {'type': 'sl_full', 'contracts': np.float64(0.00442806779160266), 'exit_price': np.float64(73306.395788), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.16230284505365983)}]",full_sl
BTCUSDT,2026-05-29T03:40:00+00:00,bearish,73365.51,73350.836898,73947.6,72492.37499999997,0.004757842444981196,-0.349,"['breakeven_50% en vela 51714', {'type': 'sl_full', 'contracts': np.float64(0.004757842444981196), 'exit_price': np.float64(73350.836898), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.1744958625840986)}]",full_sl
