symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score,fib_low_key,fib_high_key,fib_width,phase_h1,ci_value,wr_5m,wr_15m,st_aligned,st_bias_bullish,st_bias_bearish,mom_score,mom_direction,vol_ratio_5m,body_ratio_4h,hour_of_day,direction_long
BTCUSDT,2023-01-07T04:00:00+00:00,bearish,16947.74,16943.679023,16995.863879999997,16875.554180000006,0.020779704379615533,-0.366,"['be_50%@1864', {'type': 'sl_full', 'contracts': np.float64(0.020779704379615533), 'price': np.float64(16944.350452000002), 'pnl': np.float64(-0.013952087226337045), 'comm': np.float64(0.17604929664858243)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=56.82938113949605 WR=-47.33944954127675 ST=bullish Veto=False,80,0.75,1.0,0.008014993934667208,compressing,56.82938113949605,-47.33944954127675,-73.73493975903348,0,1,0,0.315157381835182,bullish,0.8513342140383742,0.14360878984832032,4,0
BTCUSDT,2023-01-07T05:00:00+00:00,bearish,16939.42,16935.583045,16991.976120000003,16860.585819999993,0.01421822372382766,-1.0494,"[{'type': 'sl_full', 'contracts': np.float64(0.01421822372382766), 'price': np.float64(16992.425191428574), 'pnl': np.float64(-0.8081943609575815), 'comm': np.float64(0.12080105149106825)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=64.03678931279552 WR=-81.64041281913413 ST=bullish Veto=False,70,0.75,1.0,0.008014993934667208,compressing,64.03678931279552,-81.64041281913413,-89.53667953668203,0,1,0,0.3187358998050791,bullish,1.092785476467694,0.14360878984832032,5,0
BTCUSDT,2023-01-07T06:00:00+00:00,bearish,16925.61,16921.805592,16988.3589,16831.486650000003,0.015710962889988977,-1.3186,"[{'type': 'sl_full', 'contracts': np.float64(0.015710962889988977), 'price': np.float64(16988.778185714284), 'pnl': np.float64(-1.0522039300025365), 'comm': np.float64(0.13345503181100568)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=49.162820271418525 WR=-86.76160337551862 ST=bullish Veto=False,80,0.75,1.0,0.008014993934667208,compressing,49.162820271418525,-86.76160337551862,-86.98512585811628,0,1,0,0.3304508987623983,bullish,2.043009927635949,0.14360878984832032,6,0
BTCUSDT,2023-01-07T07:00:00+00:00,bearish,16935.79,16931.891556,16977.34692,16873.454620000004,0.023405482417153026,-1.4727,"[{'type': 'sl_full', 'contracts': np.float64(0.023405482417153026), 'price': np.float64(16977.858205714285), 'pnl': np.float64(-1.075871604975838), 'comm': np.float64(0.19868748085738144)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=43.38585329799194 WR=-15.059116365888597 ST=bullish Veto=False,80,0.75,1.0,0.008014993934667208,compressing,43.38585329799194,-15.059116365888597,-56.88641287527166,0,1,0,0.321375257002135,bullish,1.0591078589210368,0.14360878984832032,7,0
BTCUSDT,2023-01-09T22:00:00+00:00,bearish,17179.98,17173.957218,17370.2712,16894.5432,0.003775526695646464,-0.8162,"[{'type': 'sl_full', 'contracts': np.float64(0.003775526695646464), 'price': np.float64(17372.857985714283), 'pnl': np.float64(-0.7509551572111258), 'comm': np.float64(0.032795844552369564)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=42.486156164690854 WR=-81.60551588278854 ST=bearish Veto=False,95,0.75,1.0,0.01309825503625342,compressing,42.486156164690854,-81.60551588278854,-81.18524658101971,0,0,1,0.6945806501902234,bullish,0.7458929608745276,0.6256341068537548,22,0
BTCUSDT,2023-01-09T23:00:00+00:00,bearish,17196.4,17191.474077,17280.75252,17069.871220000008,0.008444658443886411,-0.1577,"['be_50%@2582', {'type': 'sl_full', 'contracts': np.float64(0.008444658443886411), 'price': np.float64(17192.960720000003), 'pnl': np.float64(-0.012554191156624784), 'comm': np.float64(0.07259434045977771)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=40.896701149079874 WR=-46.9735411380901 ST=bearish Veto=False,95,0.75,1.0,0.01309825503625342,compressing,40.896701149079874,-46.9735411380901,-81.97013487475888,0,0,1,0.507681682664405,bullish,0.9283082470124021,0.6256341068537548,23,0
BTCUSDT,2023-01-16T11:00:00+00:00,bearish,20832.3,20824.85554,20941.8,20668.05,0.006494476674143518,0.4676,"['be_50%@4502', {'type': 'tp1', 'contracts': np.float64(0.0038966860044861106), 'price': np.float64(20668.05), 'pnl': np.float64(0.6110219531438916), 'comm': np.float64(0.04026845058750958)}, {'type': 'sl_rem', 'contracts': np.float64(0.002597790669657407), 'price': np.float64(20828.13354), 'pnl': np.float64(-0.008515557815132899), 'comm': np.float64(0.02705356548829525)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=40.309835143476406 WR=-67.70000000000073 ST=bearish Veto=False,95,0.75,1.0,0.06148008753211142,compressing,40.309835143476406,-67.70000000000073,-60.199733688415286,0,0,1,0.4600689610033803,bullish,1.08839746931074,0.6525647332409091,11,0
BTCUSDT,2023-01-22T18:00:00+00:00,bearish,22917.4,22907.978591,23005.629419999997,22785.055870000007,0.010799903314844315,1.6121,"['be_50%@6270', {'type': 'tp1', 'contracts': np.float64(0.006479941988906589), 'price': np.float64(22785.055870000007), 'pnl': np.float64(0.7965321039756184), 'comm': np.float64(0.07382292012579779)}, {'type': 'tp2', 'contracts': np.float64(0.004319961325937726), 'price': np.float64(22662.133148571444), 'pnl': np.float64(1.0620428053008246), 'comm': np.float64(0.04894976938254)}]",tp2_reached,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=49.30943708605357 WR=-23.6091735952223 ST=bullish Veto=False,80,0.75,1.0,0.07934926763341103,compressing,49.30943708605357,-23.6091735952223,-38.80448836350205,0,1,0,0.6648853096839201,bullish,0.852786263251536,0.2659035879374865,18,0
BTCUSDT,2023-01-26T17:00:00+00:00,bullish,23028.63,23039.584512,22808.10238,23359.421430000002,0.006590944535333917,-1.7186,"[{'type': 'sl_full', 'contracts': np.float64(0.006590944535333917), 'price': np.float64(22801.753594285714), 'pnl': np.float64(-1.5675303855592946), 'comm': np.float64(0.07514254662414396)}]",full_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=54.11525195208906 WR=-5.39019374391124 ST=bullish Veto=False,100,0.75,1.0,0.08320394045653629,compressing,54.11525195208906,-5.39019374391124,-57.366415103864206,0,1,0,0.6594301885536176,bullish,0.6314943618155151,0.4544519192718697,17,0
BTCUSDT,2023-01-26T18:00:00+00:00,bullish,22991.04,22999.778279,22808.10238,23265.446430000004,0.007804334194733644,-0.2118,"['be_50%@7446', {'type': 'sl_full', 'contracts': np.float64(0.007804334194733644), 'price': np.float64(22995.638208), 'pnl': np.float64(-0.032310501018629256), 'comm': np.float64(0.08973282279820895)}]",full_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=53.20501565250232 WR=-68.79255778267887 ST=bullish Veto=False,100,0.75,1.0,0.08320394045653629,compressing,53.20501565250232,-68.79255778267887,-54.270970912554134,0,1,0,0.451254312395055,bullish,0.9627892942457348,0.4544519192718697,18,0
