symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type
BTCUSDT,2026-03-16T17:45:00+00:00,bullish,73947.5,73962.2895,73014.33868,75347.24197999999,0.0016074391081704943,1.2162,"['breakeven_50% en vela 4579', {'type': 'tp1_partial', 'contracts': np.float64(0.0009644634649022965), 'exit_price': np.float64(75347.24197999999), 'pnl_gross': np.float64(1.3357360675858214), 'commission': np.float64(0.03633483103543128)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0006429756432681978), 'exit_price': np.float64(73962.2895), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.023777975334425584)}]",tp1_partial_then_sl
BTCUSDT,2026-03-16T17:55:00+00:00,bullish,73943.18,73957.968636,73014.33868,75336.44197999997,0.0016345554855841373,1.2304,"['breakeven_50% en vela 4579', {'type': 'tp1_partial', 'contracts': np.float64(0.0009807332913504823), 'exit_price': np.float64(75336.44197999997), 'pnl_gross': np.float64(1.3519146997000095), 'commission': np.float64(0.03694247835084001)}, {'type': 'sl_remaining', 'contracts': np.float64(0.000653822194233655), 'exit_price': np.float64(73957.96863599999), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.024177680667326673)}]",tp1_partial_then_sl
BTCUSDT,2026-03-22T16:15:00+00:00,bearish,68773.89,68760.135222,69143.72142,68219.14287,0.004155130815895502,2.8629,"['breakeven_50% en vela 6271', {'type': 'tp1_partial', 'contracts': np.float64(0.002493078489537301), 'exit_price': np.float64(68219.14287), 'pnl_gross': np.float64(1.3487363957753946), 'commission': np.float64(0.08503783883193447)}, {'type': 'tp2', 'contracts': np.float64(0.001662052326358201), 'exit_price': np.float64(67678.150518), 'pnl_gross': np.float64(1.7983151943671931), 'commission': np.float64(0.05624231375603119)}]",tp2_reached
BTCUSDT,2026-03-22T16:20:00+00:00,bearish,68739.8,68726.05204,69143.72142,68133.91787,0.003910764861927797,2.9748,"['breakeven_50% en vela 6271', {'type': 'tp1_partial', 'contracts': np.float64(0.0023464589171566783), 'exit_price': np.float64(68133.91787), 'pnl_gross': np.float64(1.3894185033496798), 'commission': np.float64(0.07993671957344115)}, {'type': 'tp2', 'contracts': np.float64(0.001564305944771119), 'exit_price': np.float64(67541.7837), 'pnl_gross': np.float64(1.8525580044662397), 'commission': np.float64(0.05282800688117753)}]",tp2_reached
BTCUSDT,2026-03-22T16:25:00+00:00,bearish,68715.09,68701.346982,69143.72142,68072.14286999998,0.0037894190941852725,3.0794,"['breakeven_50% en vela 6271', {'type': 'tp1_partial', 'contracts': np.float64(0.0022736514565111633), 'exit_price': np.float64(68072.14286999998), 'pnl_gross': np.float64(1.4305908456916614), 'commission': np.float64(0.07738616339210573)}, {'type': 'tp2', 'contracts': np.float64(0.0015157676376741092), 'exit_price': np.float64(67442.93875799996), 'pnl_gross': np.float64(1.9074544609222157), 'commission': np.float64(0.05111391197950661)}]",tp2_reached
BTCUSDT,2026-03-22T17:30:00+00:00,bearish,68799.78,68786.020044,69143.72142,68283.86786999999,0.004856800118212029,3.082,"['breakeven_50% en vela 6270', {'type': 'tp1_partial', 'contracts': np.float64(0.0029140800709272175), 'exit_price': np.float64(68283.86786999999), 'pnl_gross': np.float64(1.4633116428262263), 'commission': np.float64(0.09949232926289717)}, {'type': 'tp2', 'contracts': np.float64(0.0019427200472848117), 'exit_price': np.float64(67781.71569599997), 'pnl_gross': np.float64(1.9510821904349684), 'commission': np.float64(0.06584044896098937)}]",tp2_reached
BTCUSDT,2026-03-22T17:35:00+00:00,bearish,68697.33,68683.590534,69143.72142,68027.74287,0.003845694537570814,3.2687,"['breakeven_50% en vela 6271', {'type': 'tp1_partial', 'contracts': np.float64(0.002307416722542488), 'exit_price': np.float64(68027.74287), 'pnl_gross': np.float64(1.513313867354029), 'commission': np.float64(0.07848417574752926)}, {'type': 'tp2', 'contracts': np.float64(0.0015382778150283256), 'exit_price': np.float64(67371.895206), 'pnl_gross': np.float64(2.0177518231387053), 'commission': np.float64(0.051818345875901506)}]",tp2_reached
BTCUSDT,2026-03-22T17:40:00+00:00,bearish,68671.02,68657.285796,69143.72142,67961.96787000001,0.003735371626826289,1.3027,"['breakeven_50% en vela 6278', {'type': 'tp1_partial', 'contracts': np.float64(0.0022412229760957734), 'exit_price': np.float64(67961.96787000001), 'pnl_gross': np.float64(1.5583625114424682), 'commission': np.float64(0.07615896194546337)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0014941486507305157), 'exit_price': np.float64(68657.28579600001), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.05129209546745642)}]",tp1_partial_then_sl
BTCUSDT,2026-03-22T18:30:00+00:00,bearish,68515.42,68501.716916,68986.59779999999,67808.6533,0.003788921486663714,1.3168,"['breakeven_50% en vela 6285', {'type': 'tp1_partial', 'contracts': np.float64(0.002273352891998228), 'exit_price': np.float64(67808.6533), 'pnl_gross': np.float64(1.5755781757723482), 'commission': np.float64(0.0770764990410301)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0015155685946654856), 'exit_price': np.float64(68501.716916), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.05190952541927752)}]",tp1_partial_then_sl
BTCUSDT,2026-03-22T18:40:00+00:00,bearish,68470.01,68456.315998,68986.59779999999,67695.12830000001,0.0034940971612674185,1.3574,"['breakeven_50% en vela 6301', {'type': 'tp1_partial', 'contracts': np.float64(0.002096458296760451), 'exit_price': np.float64(67695.12830000001), 'pnl_gross': np.float64(1.595798264864046), 'commission': np.float64(0.07096000668739912)}, {'type': 'sl_remaining', 'contracts': np.float64(0.0013976388645069674), 'exit_price': np.float64(68456.31599799999), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.04783860387988743)}]",tp1_partial_then_sl
