entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,size,pnl_abs,pnl_pct,exit_reason,regime_at_entry,strategy
2026-02-04 17:00:00+00:00,2026-02-05 17:00:00+00:00,-1,72481.17756971429,67349.39344979965,74689.51000000001,67738.31,0.04812932943907032,243.62435270843528,0.02436243527084353,timeout,RUPTURA,breakout
2026-02-05 12:00:00+00:00,2026-02-06 12:00:00+00:00,-1,69449.84114314285,66528.64611108578,70950.29000000001,66478.70000000001,0.07510832197090907,214.299499006659,0.0214299499006659,timeout,RUPTURA,breakout
2026-02-06 16:00:00+00:00,2026-02-07 16:00:00+00:00,1,70097.03815914284,69313.37323522531,67371.0,75417.01,0.041152456720479555,-35.1182773255196,-0.00351182773255196,timeout,RUPTURA,breakout
2026-02-07 07:00:00+00:00,2026-02-08 07:00:00+00:00,-1,67961.06600057143,69515.52878462868,70223.875,63688.55499999998,0.04958313710418486,-80.48340176918907,-0.008048340176918908,timeout,RUPTURA,breakout
2026-02-08 00:00:00+00:00,2026-02-08 00:15:00+00:00,1,69222.7459722857,69639.85623651983,69728.83,69604.535,0.17669600437385244,61.43348358986648,0.006143348358986648,sl,RANGO,range
2026-02-10 05:00:00+00:00,2026-02-10 05:15:00+00:00,1,69536.59088514285,70438.62132468012,70527.59,70107.13,0.09792631629104823,81.4788896743967,0.008147888967439669,sl,RANGO,range
2026-02-11 10:00:00+00:00,2026-02-12 10:00:00+00:00,-1,66464.41953057144,67638.09695533468,67441.495,63881.47500000001,0.1171739728481563,-145.38110901449662,-0.014538110901449661,timeout,RUPTURA,breakout
2026-02-12 09:00:00+00:00,2026-02-12 09:15:00+00:00,-1,67481.64169171429,66739.26454262405,66670.45,67044.35,0.11944785696360967,80.65915971288109,0.008065915971288109,sl,RANGO,range
2026-02-13 10:00:00+00:00,2026-02-13 10:15:00+00:00,-1,66917.3457537143,66063.28218343644,66002.98,66447.685,0.10867473907563943,85.58931813236241,0.008558931813236241,sl,RANGO,range
2026-02-16 22:00:00+00:00,2026-02-16 22:15:00+00:00,-1,68511.795296,67680.1388590592,67600.93,67924.56,0.1078477591568115,82.34828565547588,0.008234828565547588,sl,RANGO,range
2026-02-17 11:00:00+00:00,2026-02-17 11:15:00+00:00,1,67910.09092,68464.48798181601,68519.99,68262.115,0.16171338721670533,78.62662918702377,0.007862662918702377,sl,RANGO,range
2026-02-18 03:00:00+00:00,2026-02-18 03:15:00+00:00,-1,67554.81782085715,66966.30732070703,66892.03,67180.91500000001,0.1470515235958016,76.65059749525834,0.007665059749525834,sl,RANGO,range
2026-02-19 04:00:00+00:00,2026-02-19 04:15:00+00:00,-1,66739.40430714286,66339.04302371858,66275.71,66442.07,0.20710997834499772,69.13787956773808,0.006913787956773808,sl,RANGO,range
2026-02-19 18:00:00+00:00,2026-02-19 18:15:00+00:00,-1,66961.59047342857,65700.71574666612,65631.83,66321.41,0.07853704387243746,93.8159210514775,0.009381592105147751,sl,RANGO,range
2026-02-20 07:00:00+00:00,2026-02-20 07:15:00+00:00,-1,67775.09917514285,67166.18066269218,67115.38,67380.6,0.15591851293138725,84.42174711501521,0.008442174711501521,sl,RANGO,range
2026-02-20 23:00:00+00:00,2026-02-20 23:15:00+00:00,-1,67942.69506942858,67543.40946758531,67466.11,67694.76499999998,0.20153276487504915,66.81668668952402,0.006681668668952402,sl,RANGO,range
2026-02-21 12:00:00+00:00,2026-02-21 12:15:00+00:00,-1,68166.405316,67786.5972810632,67749.59,67920.945,0.24744323938739918,77.16060482659637,0.007716060482659637,sl,RANGO,range
2026-02-22 01:00:00+00:00,2026-02-22 01:15:00+00:00,1,68203.06836199999,68561.86288632761,68605.63,68557.235,0.2533356591222621,73.57173030869289,0.00735717303086929,sl,RANGO,range
2026-02-22 15:00:00+00:00,2026-02-22 15:15:00+00:00,1,67721.4760422857,68207.65649050583,68245.0,68129.765,0.20291068837595225,84.86047249698737,0.008486047249698737,sl,RANGO,range
2026-02-23 19:00:00+00:00,2026-02-24 19:00:00+00:00,-1,64220.17548,64385.569535096,66600.0,63053.79,0.049743196410910025,-11.425859384766033,-0.0011425859384766033,timeout,TENDENCIA_BAJISTA,trend
2026-02-25 16:00:00+00:00,2026-02-26 16:00:00+00:00,1,68369.96218428572,67077.40329327743,66389.4,71863.15,0.06003240903255233,-81.6610398670371,-0.008166103986703711,timeout,RUPTURA,breakout
2026-02-27 01:00:00+00:00,2026-02-27 01:15:00+00:00,1,67424.36166628571,67758.99391338103,67831.11,67767.815,0.2374902880129209,63.41954171549354,0.006341954171549354,sl,RANGO,range
2026-02-27 14:00:00+00:00,2026-02-27 14:15:00+00:00,1,65955.61737514284,68081.88901938211,68149.93,67137.885,0.05054784861344611,104.09080339319266,0.010409080339319267,sl,RANGO,range
2026-03-01 22:00:00+00:00,2026-03-01 22:15:00+00:00,1,65351.691599142854,66574.44180453732,66657.44,66055.42,0.08309558219817757,96.12390076902746,0.009612390076902746,sl,RANGO,range
2026-03-03 23:00:00+00:00,2026-03-03 23:15:00+00:00,-1,68242.94982857142,67927.3311613943,67832.3,67797.145,0.23009406144703648,56.955994498603246,0.005695599449860324,sl,RANGO,range
2026-03-04 15:00:00+00:00,2026-03-05 15:00:00+00:00,1,73507.98209028572,71687.50568929623,71610.5,76464.38,0.06545534926429507,-123.91182933627981,-0.012391182933627981,timeout,RUPTURA,breakout
2026-03-09 14:00:00+00:00,2026-03-10 14:00:00+00:00,1,69239.48894285715,69393.99345935429,66853.48,70634.67285714285,0.05034290760106036,4.288600300468044,0.0004288600300468044,timeout,TENDENCIA_ALCISTA,trend
2026-03-10 07:00:00+00:00,2026-03-11 07:00:00+00:00,1,70488.38177342857,69808.80175221675,68384.69,71771.82142857142,0.0572556025411088,-42.92616347817288,-0.004292616347817288,timeout,TENDENCIA_ALCISTA,trend
2026-03-11 05:00:00+00:00,2026-03-11 05:15:00+00:00,1,69583.70878628572,70208.50654395702,70281.87,69906.945,0.14945060063202378,82.93038488512474,0.008293038488512474,sl,RANGO,range
2026-03-12 00:00:00+00:00,2026-03-12 00:15:00+00:00,1,70306.61178228572,70868.71196335783,70950.0,70637.42499999999,0.1602571367847854,78.7683890207542,0.00787683890207542,sl,RANGO,range
2026-03-12 13:00:00+00:00,2026-03-12 13:15:00+00:00,1,70034.08393,70738.053683214,70800.0,70582.15,0.14123285695798737,89.48283387082573,0.008948283387082572,sl,RANGO,range
2026-03-14 00:00:00+00:00,2026-03-14 00:15:00+00:00,1,70715.67725114287,71407.3060074069,71491.03,71097.975,0.1371434462917366,85.10673332784718,0.008510673332784718,sl,RANGO,range
2026-03-14 14:00:00+00:00,2026-03-14 14:15:00+00:00,-1,70554.68601314285,70433.60508005977,70389.08,70328.48000000001,0.5646974222168922,28.56622852008404,0.002856622852008404,sl,RANGO,range
2026-03-15 03:00:00+00:00,2026-03-15 03:15:00+00:00,-1,71322.88944342856,70735.5325064601,70695.29,70893.745,0.17811062153156726,91.96345219068503,0.009196345219068503,sl,RANGO,range
2026-03-18 03:00:00+00:00,2026-03-18 03:15:00+00:00,-1,74375.05655771428,73606.42922559725,73535.36,73827.75,0.1316133568059962,91.42345326821942,0.009142345326821942,sl,RANGO,range
2026-03-20 07:00:00+00:00,2026-03-21 07:00:00+00:00,1,70916.12986057143,70670.43784545646,69718.23,71800.63857142857,0.10628463490443446,-33.637524453432746,-0.0033637524453432746,timeout,TENDENCIA_ALCISTA,trend
2026-03-20 20:00:00+00:00,2026-03-20 20:15:00+00:00,-1,69985.83668228572,69459.80895305074,69388.0,69656.57,0.17986541289596558,82.07347039920442,0.008207347039920442,sl,RANGO,range
2026-03-21 09:00:00+00:00,2026-03-21 09:15:00+00:00,1,70706.88703228571,70834.45390830783,70879.76,70855.45999999999,0.5558482243383873,31.5700700051368,0.0031570070005136797,sl,RANGO,range
2026-03-21 22:00:00+00:00,2026-03-21 22:15:00+00:00,1,70312.39637257143,70499.19659215407,70534.38,70439.41,0.47279945482950186,55.031219787006,0.0055031219787006,sl,RANGO,range
2026-03-22 19:00:00+00:00,2026-03-23 19:00:00+00:00,-1,68149.84579971428,70985.10418344566,69005.71,67471.0457142857,0.1515741517558445,-440.296515534374,-0.0440296515534374,timeout,TENDENCIA_BAJISTA,trend
2026-03-24 06:00:00+00:00,2026-03-24 06:15:00+00:00,1,70599.04470457144,70833.85376248765,70891.53,70927.615,0.3362343419862477,55.17357030522756,0.005517357030522756,sl,RANGO,range
2026-03-25 01:00:00+00:00,2026-03-25 01:15:00+00:00,-1,70601.764064,69371.55085281278,69296.15,69775.11499999999,0.08564925493981669,99.37253988826406,0.009937253988826406,sl,RANGO,range
2026-03-25 14:00:00+00:00,2026-03-25 14:15:00+00:00,1,71291.82164171428,71968.53684995737,72026.09,71696.32999999999,0.15063956750788438,91.14974707364112,0.009114974707364113,sl,RANGO,range
2026-03-26 03:00:00+00:00,2026-03-26 03:15:00+00:00,1,70983.83979400001,71531.7277320412,71594.11,71382.34,0.17868311937909445,85.16576275656088,0.008516576275656088,sl,RANGO,range
2026-03-26 18:00:00+00:00,2026-03-27 18:00:00+00:00,-1,68432.18519285714,65685.44179418143,70144.44,67469.94285714286,0.07348336928145473,196.9122519307647,0.01969122519307647,timeout,TENDENCIA_BAJISTA,trend
2026-03-29 07:00:00+00:00,2026-03-29 07:15:00+00:00,1,66708.5392,67092.95329216,67130.5,66965.76999999999,0.26770444736893845,84.99973480014978,0.008499973480014978,sl,RANGO,range
2026-03-29 20:00:00+00:00,2026-03-29 20:15:00+00:00,-1,66572.3029757143,66199.99867488084,66158.26,66327.88,0.2717483729656783,83.13275952538567,0.008313275952538567,sl,RANGO,range
2026-03-30 10:00:00+00:00,2026-03-30 10:15:00+00:00,1,67557.65406314285,67876.88211204452,67946.02,67847.6,0.27255572473558143,68.55070314359261,0.006855070314359261,sl,RANGO,range
2026-03-31 10:00:00+00:00,2026-03-31 10:15:00+00:00,1,66431.99560457142,67711.71067230766,67780.34,67254.525,0.088483108585083,107.29844123222102,0.010729844123222101,sl,RANGO,range
2026-04-01 05:00:00+00:00,2026-04-02 05:00:00+00:00,1,68526.4579897143,66313.84792268777,67578.75,69590.95571428572,0.14414035582322446,-328.64436719601554,-0.032864436719601556,timeout,TENDENCIA_ALCISTA,trend
2026-04-01 23:00:00+00:00,2026-04-01 23:15:00+00:00,1,68171.09214114286,68476.81642442892,68534.0,68411.28,0.29319074052818517,69.60357826210613,0.006960357826210612,sl,RANGO,range
2026-04-02 23:00:00+00:00,2026-04-02 23:15:00+00:00,-1,66847.05653057144,66651.7224827347,66596.8,66645.845,0.40584423494773963,52.18534228599319,0.005218534228599319,sl,RANGO,range
2026-04-03 12:00:00+00:00,2026-04-03 12:15:00+00:00,1,66769.84778914286,67240.30267329932,67288.0,67028.8,0.219817360890998,88.68527224992205,0.008868527224992205,sl,RANGO,range
2026-04-04 01:00:00+00:00,2026-04-04 01:15:00+00:00,1,66887.05561428571,66935.11737459143,66970.18,66924.025,1.0599789152908121,-19.979888327482662,-0.001997988832748266,sl,RANGO,range
2026-04-07 01:00:00+00:00,2026-04-08 01:00:00+00:00,-1,68338.36764085715,71746.84003067102,70351.46,67440.76285714285,0.06409004039344343,-222.9381664522041,-0.02229381664522041,timeout,TENDENCIA_BAJISTA,trend
2026-04-07 23:00:00+00:00,2026-04-08 23:00:00+00:00,1,72012.11705828572,71077.44536230263,69863.11,76918.89,0.05959853072434943,-59.96902363135602,-0.0059969023631356025,timeout,RUPTURA,breakout
2026-04-11 14:00:00+00:00,2026-04-11 14:15:00+00:00,1,72740.43850542858,72946.62434087033,72982.4,72939.325,0.4401376784105142,58.688972124655415,0.005868897212465541,sl,RANGO,range
2026-04-13 22:00:00+00:00,2026-04-14 22:00:00+00:00,1,74706.01069371427,74231.95351214698,72579.9,77327.34,0.05999898743915751,-32.91101440409873,-0.003291101440409873,timeout,RUPTURA,breakout
2026-04-15 06:00:00+00:00,2026-04-16 06:00:00+00:00,-1,73831.781676,75069.61635633519,74786.72,72990.42,0.1368531080350297,-179.5903327931611,-0.01795903327931611,timeout,TENDENCIA_BAJISTA,trend
2026-04-16 16:00:00+00:00,2026-04-16 16:15:00+00:00,-1,74106.47981457143,73378.9263673915,73309.85,73315.30000000002,0.13942303940560935,91.15628113692465,0.009115628113692464,sl,RANGO,range
2026-04-17 05:00:00+00:00,2026-04-17 05:15:00+00:00,1,74698.08862542857,75094.43931084634,75154.77,74950.45500000002,0.23522800093925245,75.61508095068068,0.007561508095068068,sl,RANGO,range
2026-04-20 19:00:00+00:00,2026-04-21 19:00:00+00:00,1,76371.45624914287,75533.06885160733,74702.0,77481.69714285716,0.07672231735911861,-70.15025757514007,-0.0070150257575140075,timeout,TENDENCIA_ALCISTA,trend
2026-04-22 00:00:00+00:00,2026-04-22 00:15:00+00:00,-1,76293.70840999999,74898.29624168201,74821.57,75568.55,0.0785519373478576,103.67411678170443,0.010367411678170443,sl,RANGO,range
2026-04-22 13:00:00+00:00,2026-04-23 13:00:00+00:00,1,78900.98983085714,77601.42815917669,78166.59,79865.70999999999,0.18195931769432028,-250.70589167815402,-0.0250705891678154,timeout,RUPTURA,breakout
2026-04-24 01:00:00+00:00,2026-04-24 01:15:00+00:00,-1,78363.53933971429,77703.67742215365,77637.5,78003.065,0.1517200900879606,88.27504348447135,0.008827504348447136,sl,RANGO,range
2026-04-24 15:00:00+00:00,2026-04-24 15:15:00+00:00,1,78100.04843828571,78417.92927602663,78479.37,78555.82999999999,0.27471345979632245,65.82734714964893,0.006582734714964893,sl,RANGO,range
2026-04-25 04:00:00+00:00,2026-04-25 04:15:00+00:00,-1,77576.33376142857,77352.62769532372,77309.92,77418.07500000001,0.39380917696996015,57.591278375889516,0.0057591278375889515,sl,RANGO,range
2026-04-25 17:00:00+00:00,2026-04-25 17:15:00+00:00,1,77279.17158257143,77719.13173711205,77752.54,77551.925,0.2413602692749907,87.48368525698748,0.008748368525698748,sl,RANGO,range
2026-04-26 06:00:00+00:00,2026-04-26 06:15:00+00:00,-1,77963.51547771427,77362.02741738126,77326.51,77562.29499999998,0.18317246890555755,95.95037144031691,0.009595037144031692,sl,RANGO,range
2026-04-27 01:00:00+00:00,2026-04-28 01:00:00+00:00,1,79349.65516057143,77278.74164039646,77843.75,80286.42857142858,0.08621961388382417,-185.3055840439883,-0.01853055840439883,timeout,TENDENCIA_ALCISTA,trend
2026-04-28 06:00:00+00:00,2026-04-28 06:15:00+00:00,1,76768.38885714285,77345.70146508572,77394.1,77081.05,0.1814203061667655,90.75651736149226,0.009075651736149225,sl,RANGO,range
2026-04-30 14:00:00+00:00,2026-04-30 14:15:00+00:00,-1,76244.42118057143,75933.09745566468,75876.29,75904.815,0.28992350526092303,68.20014578338764,0.006820014578338764,sl,RANGO,range
2026-05-04 03:00:00+00:00,2026-05-05 03:00:00+00:00,1,80379.59011914286,80614.85722483331,78288.88,81260.64714285715,0.0611044499777881,9.457128513865332,0.0009457128513865331,timeout,TENDENCIA_ALCISTA,trend
2026-05-05 05:00:00+00:00,2026-05-06 05:00:00+00:00,1,81030.52221428572,81218.26568127143,79744.91,81856.56428571428,0.1012003740979075,10.789890077410075,0.0010789890077410075,timeout,TENDENCIA_ALCISTA,trend
2026-05-05 19:00:00+00:00,2026-05-06 19:00:00+00:00,1,81658.17405571429,81197.46557947458,80530.82,82316.40571428572,0.11537331846101864,-62.54806353429687,-0.006254806353429687,timeout,TENDENCIA_ALCISTA,trend
2026-05-06 19:00:00+00:00,2026-05-06 19:15:00+00:00,1,81527.00111685714,81918.57645691949,81980.72,81887.23,0.23933698666091865,74.15917593146696,0.007415917593146696,sl,RANGO,range
2026-05-07 08:00:00+00:00,2026-05-07 08:15:00+00:00,-1,81178.72518057143,80777.59431646469,80725.09,80739.625,0.2453888695610961,78.56191020939298,0.007856191020939297,sl,RANGO,range
2026-05-09 01:00:00+00:00,2026-05-09 01:15:00+00:00,1,80379.08219285714,80357.74754070428,80409.09,80487.41500000001,1.5366264498457123,-156.2796228128085,-0.01562796228128085,sl,RANGO,range
2026-05-09 14:00:00+00:00,2026-05-09 14:15:00+00:00,1,80366.818944,80387.3941362112,80422.0,80460.09,1.3747649721799775,-82.21357708869304,-0.008221357708869304,sl,RANGO,range
2026-05-11 11:00:00+00:00,2026-05-11 11:15:00+00:00,-1,81133.74196914285,80685.05539125098,80621.87,80907.875,0.21319885132493155,78.40967215145278,0.007840967215145277,sl,RANGO,range
2026-05-15 09:00:00+00:00,2026-05-15 09:15:00+00:00,1,80547.72924571429,81042.05916843656,81100.0,80882.8,0.20220970198778265,83.62079487756755,0.008362079487756755,sl,RANGO,range
2026-05-18 02:00:00+00:00,2026-05-19 02:00:00+00:00,-1,76780.14598942858,76775.85295776931,78485.36,76037.47142857143,0.0752898985434227,-5.457385872664215,-0.0005457385872664215,timeout,TENDENCIA_BAJISTA,trend
2026-05-19 06:00:00+00:00,2026-05-19 06:15:00+00:00,-1,76975.04961999999,76542.169509924,76487.83,76695.215,0.22927782972283395,81.65076475480723,0.008165076475480723,sl,RANGO,range
2026-05-19 19:00:00+00:00,2026-05-19 19:15:00+00:00,-1,76765.21460914286,76198.22468577897,76144.71,76379.22,0.1854316601494618,90.95575053206714,0.009095575053206715,sl,RANGO,range
2026-05-20 09:00:00+00:00,2026-05-20 09:15:00+00:00,-1,77441.07704542858,76736.04414398051,76692.0,77013.37,0.158733195561713,99.6756118585477,0.009967561185854769,sl,RANGO,range
2026-05-20 22:00:00+00:00,2026-05-20 22:15:00+00:00,1,77558.34815228572,77712.93111608383,77766.6,77772.56,0.48449015125213224,37.28022072262593,0.0037280220722625927,sl,RANGO,range
2026-05-21 12:00:00+00:00,2026-05-21 12:15:00+00:00,1,77326.72584885714,78151.79451197309,78200.0,77804.955,0.13811151499416557,103.21479603911163,0.010321479603911164,sl,RANGO,range
2026-05-22 01:00:00+00:00,2026-05-22 01:15:00+00:00,1,77671.46434285714,77757.87456427429,77813.35,77837.93,0.6501026890400874,5.653001714209715,0.0005653001714209715,sl,RANGO,range
2026-05-25 04:00:00+00:00,2026-05-25 04:15:00+00:00,-1,77339.87450028572,76855.17526061436,76803.99,77050.565,0.2186316953382959,89.11465392753348,0.008911465392753348,sl,RANGO,range
2026-05-26 19:00:00+00:00,2026-05-26 19:15:00+00:00,1,76121.57311428571,78010.41297109143,78080.0,77202.35,0.06373049420043515,115.46524371704965,0.011546524371704964,sl,RANGO,range
2026-05-27 08:00:00+00:00,2026-05-27 08:15:00+00:00,-1,75832.37363771429,75351.75818901326,75310.9,75538.69,0.23188834988734647,93.92020390042426,0.009392020390042426,sl,RANGO,range
2026-05-28 01:00:00+00:00,2026-05-29 01:00:00+00:00,-1,74279.94554114286,73843.10163196536,75415.81,73358.76714285715,0.12254886651923314,44.45857014731467,0.004445857014731467,timeout,TENDENCIA_BAJISTA,trend
2026-05-30 02:00:00+00:00,2026-05-30 02:15:00+00:00,-1,73725.97387628572,73380.70398048955,73320.0,73524.69,0.28237991475311175,76.72729816533322,0.007672729816533322,sl,RANGO,range
2026-05-30 15:00:00+00:00,2026-05-30 15:15:00+00:00,-1,73897.4766862857,73597.27678105154,73564.62,73662.45,0.3626372165621094,82.12011461887384,0.008212011461887384,sl,RANGO,range
2026-05-31 04:00:00+00:00,2026-05-31 04:15:00+00:00,-1,74145.62431999999,73814.069124864,73781.3,73931.22,0.33586591927467985,86.51078117741265,0.008651078117741266,sl,RANGO,range
2026-06-02 11:00:00+00:00,2026-06-03 11:00:00+00:00,-1,69400.20258457142,67403.00511194549,71048.0,68509.21857142857,0.0846240665933799,163.22255004447823,0.01632225500444782,timeout,TENDENCIA_BAJISTA,trend
2026-06-03 03:00:00+00:00,2026-06-04 03:00:00+00:00,-1,65756.77573428571,64053.875640861144,67058.12,63254.539999999986,0.11245442871016142,184.19976583609673,0.018419976583609672,timeout,RUPTURA,breakout
2026-06-03 22:00:00+00:00,2026-06-04 22:00:00+00:00,-1,64836.58461828571,63368.380102637944,67244.62,63644.724285714285,0.05906215690010155,82.92929459376654,0.008292929459376654,timeout,TENDENCIA_BAJISTA,trend
2026-06-05 18:00:00+00:00,2026-06-06 18:00:00+00:00,-1,59266.885159142854,60615.259019888974,61121.93,55388.2,0.08026987059833471,-113.04525742041893,-0.011304525742041894,timeout,RUPTURA,breakout
2026-06-09 05:00:00+00:00,2026-06-09 05:15:00+00:00,-1,63282.069764,62479.668913952795,62423.07,62838.215,0.15007539005284531,110.98374955665999,0.011098374955665999,sl,RANGO,range
2026-06-10 22:00:00+00:00,2026-06-10 22:15:00+00:00,1,61455.99522057143,62285.44987238446,62360.0,61971.865,0.141558204449335,108.65780279113848,0.010865780279113849,sl,RANGO,range
2026-06-11 11:00:00+00:00,2026-06-12 11:00:00+00:00,1,63159.67624285714,63779.663421894285,61944.19,63889.09285714286,0.11995681718645146,66.75806911273608,0.006675806911273608,timeout,TENDENCIA_ALCISTA,trend
2026-06-12 21:00:00+00:00,2026-06-12 21:15:00+00:00,1,63526.5044,64056.58469912,64111.1,63827.55,0.21948759834281253,102.34459887492778,0.010234459887492778,sl,RANGO,range
2026-06-13 10:00:00+00:00,2026-06-13 10:15:00+00:00,-1,63811.51168371429,63524.65201662246,63493.16,63634.590000000004,0.40388157807529235,90.1429696605301,0.00901429696605301,sl,RANGO,range
2026-06-16 20:00:00+00:00,2026-06-16 20:15:00+00:00,1,65908.04830000001,66194.63089034,66248.69,66198.345,0.36028123283144975,79.45327089620761,0.00794532708962076,sl,RANGO,range
2026-06-17 09:00:00+00:00,2026-06-17 09:15:00+00:00,1,64954.35603085715,66003.26498593668,66048.19,65517.0,0.1255709615764723,123.49026889708665,0.012349026889708665,sl,RANGO,range
2026-06-21 18:00:00+00:00,2026-06-21 18:15:00+00:00,1,64248.710262,64320.972757947595,64355.88,64389.75,1.0151955739014498,8.098879475187587,0.0008098879475187587,sl,RANGO,range
2026-06-22 07:00:00+00:00,2026-06-22 07:15:00+00:00,1,64269.275666571426,64605.89271629526,64663.99,64608.979999999996,0.3187054416495847,86.74507677045182,0.008674507677045182,sl,RANGO,range
2026-06-22 20:00:00+00:00,2026-06-22 20:15:00+00:00,1,64489.20247428572,65090.58644521943,65146.0,64868.8,0.203843407394883,109.38116493636225,0.010938116493636225,sl,RANGO,range
