symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
BTCUSDT,2026-04-15T04:00:00+00:00,bearish,74418.47,74403.586306,74897.2956,73700.2316,0.0015663322930102432,0.5448,"['be_50%@7841', {'type': 'tp1', 'contracts': np.float64(0.0009397993758061458), 'price': np.float64(73700.2316), 'pnl': np.float64(0.6610123136691136), 'comm': np.float64(0.03463171582722419)}, {'type': 'sl_rem', 'contracts': np.float64(0.0006265329172040974), 'price': np.float64(74403.586306), 'pnl': np.float64(0.0), 'comm': np.float64(0.023308147989372505)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=52.222356190259475 WR=-6.151250191744869 ST=bullish Veto=False,95
BTCUSDT,2026-04-15T05:00:00+00:00,bearish,74345.98,74331.110804,74583.37902,73989.88147,0.003176449572534471,1.2821,"['be_50%@7840', {'type': 'tp1', 'contracts': np.float64(0.0019058697435206824), 'price': np.float64(73989.88147), 'pnl': np.float64(0.6503386632723196), 'comm': np.float64(0.07050753821017729)}, {'type': 'tp2', 'contracts': np.float64(0.0012705798290137884), 'price': np.float64(73648.65213599999), 'pnl': np.float64(0.8671182176964262), 'comm': np.float64(0.04678824591902742)}]",tp2_reached,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=50.77930257841417 WR=-51.16158113731051 ST=bullish Veto=False,95
BTCUSDT,2026-04-15T06:00:00+00:00,bearish,73935.99,73921.202802,74583.37902,72964.90647000002,0.0011796644542737711,-0.8687,"[{'type': 'sl_full', 'contracts': np.float64(0.0011796644542737711), 'price': 74583.37902, 'pnl': np.float64(-0.7811457468400317), 'comm': np.float64(0.04399168055476106)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=49.14010583816165 WR=-87.37170827558207 ST=bearish Veto=False,100
BTCUSDT,2026-04-15T18:00:00+00:00,bullish,74242.54,74257.388508,73585.92322,75227.46516999998,0.0023063263048746637,1.1705,"['be_50%@8010', {'type': 'tp1', 'contracts': np.float64(0.0013837957829247983), 'price': np.float64(75227.46516999998), 'pnl': np.float64(1.3423879939893542), 'comm': np.float64(0.05204972453118406)}, {'type': 'sl_rem', 'contracts': np.float64(0.0009225305219498656), 'price': np.float64(74257.38850799999), 'pnl': np.float64(0.0), 'comm': np.float64(0.03425235368945959)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=62.82741893065719 WR=-8.523872477840248 ST=bearish Veto=False,94
BTCUSDT,2026-04-25T21:00:00+00:00,bullish,77507.78,77523.281556,77039.40242,78210.34637,0.0032707145747865787,2.8909,"['be_50%@11006', {'type': 'tp1', 'contracts': np.float64(0.001962428744871947), 'price': np.float64(78210.34637), 'pnl': np.float64(1.348315740583693), 'comm': np.float64(0.07674111593143967)}, {'type': 'tp2', 'contracts': np.float64(0.0013082858299146316), 'price': np.float64(78897.411184), 'pnl': np.float64(1.7977543207782576), 'comm': np.float64(0.05161018253448769)}]",tp2_reached,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=44.02119031917131 WR=-6.733752620544097 ST=bullish Veto=False,95
BTCUSDT,2026-04-30T15:00:00+00:00,bullish,76268.88,76284.133776,75941.62238,76759.76643000002,0.002406809480709969,-0.1836,"['be_50%@12282', {'type': 'sl_full', 'contracts': np.float64(0.002406809480709969), 'price': np.float64(76284.133776), 'pnl': np.float64(0.0), 'comm': np.float64(0.09180068819991219)}]",full_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=57.30536644595562 WR=-65.2432003176478 ST=bullish Veto=False,95
BTCUSDT,2026-05-16T20:00:00+00:00,bearish,78300.0,78284.34,78484.4055,78023.39175000001,0.008527616932549399,2.4494,"['be_50%@16990', {'type': 'tp1', 'contracts': np.float64(0.0051165701595296395), 'price': np.float64(78023.39175000001), 'pnl': np.float64(1.3351600291314123), 'comm': np.float64(0.19960607898667057)}, {'type': 'tp2', 'contracts': np.float64(0.00341104677301976), 'price': np.float64(77762.44350000002), 'pnl': np.float64(1.7802133721752165), 'comm': np.float64(0.13262566598140324)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=64.92026012287518 WR=-13.297727889926835 ST=bullish Veto=False,100
BTCUSDT,2026-05-16T21:00:00+00:00,bearish,78285.96,78270.302808,78484.4055,77988.29175000003,0.008109429277183583,0.7381,"['be_50%@16990', {'type': 'tp1', 'contracts': np.float64(0.00486565756631015), 'price': np.float64(77988.29175000003), 'pnl': np.float64(1.3721692381407067), 'comm': np.float64(0.18973216091849554)}, {'type': 'sl_rem', 'contracts': np.float64(0.0032437717108734334), 'price': np.float64(78270.30280800001), 'pnl': np.float64(0.0), 'comm': np.float64(0.12694549702504393)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=63.85543049808739 WR=-28.063308373038446 ST=bearish Veto=False,100
BTCUSDT,2026-05-16T23:00:00+00:00,bearish,78156.68,78141.048664,78464.94666,77694.28000999999,0.005256331207499714,-0.4107,"['be_50%@17003', {'type': 'sl_full', 'contracts': np.float64(0.005256331207499714), 'price': np.float64(78141.048664), 'pnl': np.float64(0.0), 'comm': np.float64(0.20536761633966855)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=63.15973352740503 WR=-99.99302309356398 ST=bearish Veto=False,100
BTCUSDT,2026-05-19T00:00:00+00:00,bearish,76981.45,76966.05371,77377.23558,76387.77163,0.0027189648777326586,-1.3278,"[{'type': 'sl_full', 'contracts': np.float64(0.0027189648777326586), 'price': 77377.23558, 'pnl': np.float64(-1.1179890628904368), 'comm': np.float64(0.1051929929390329)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=59.94977161137146 WR=-84.59833010991291 ST=bullish Veto=False,89
