symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
DOGEUSDT,2026-05-25T01:00:00+00:00,bearish,0.10248,0.10246,0.1030557,0.1013286,3573.7238524621316,-0.3662,"['be_50%@19319', {'type': 'sl_full', 'contracts': np.float64(3573.7238524621316), 'price': np.float64(0.102459504), 'pnl': np.float64(0.0), 'comm': np.float64(0.18308098667811962)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=36.20654368909596 WR=-62.71186440677958 ST=bullish Veto=False,95
DOGEUSDT,2026-05-25T03:00:00+00:00,bearish,0.102,0.10198,0.10295549999999999,0.100089,2147.4624722784974,-2.3158,"[{'type': 'sl_full', 'contracts': np.float64(2147.4624722784974), 'price': 0.10295549999999999, 'pnl': np.float64(-2.0957086266965894), 'comm': np.float64(0.11054653628233442)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=57.58972102231626 WR=-71.87500000000085 ST=bearish Veto=False,95
DOGEUSDT,2026-05-31T12:00:00+00:00,bearish,0.10068,0.10066,0.10121202,0.09961596000000002,3791.5192748165546,1.9943,"['be_50%@21195', {'type': 'tp1', 'contracts': np.float64(2274.911564889933), 'price': np.float64(0.09961596000000002), 'pnl': np.float64(2.374789282234825), 'comm': np.float64(0.1133087497258065)}, {'type': 'sl_rem', 'contracts': np.float64(1516.607709926622), 'price': np.float64(0.100659864), 'pnl': np.float64(0.0), 'comm': np.float64(0.0763307629112826)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=51.9014959521193 WR=-61.11111111111068 ST=bullish Veto=False,99
DOGEUSDT,2026-06-10T10:00:00+00:00,bearish,0.08351,0.083493,0.08445858,0.08161283999999999,2158.045634024188,-2.2643,"[{'type': 'sl_full', 'contracts': np.float64(2158.045634024188), 'price': 0.08445858, 'pnl': np.float64(-2.083122605702132), 'comm': np.float64(0.09113273491244131)}]",full_sl,Fib=0.0-0.25 Sig=SHORT Phase=compressing CI=46.0181023945501 WR=-17.499999999999957 ST=bearish Veto=False,100
LINKUSDT,2026-04-13T04:00:00+00:00,bearish,8.78,8.778244,8.85768,8.632407999999998,25.915470260160784,-0.2275,"['be_50%@7304', {'type': 'sl_full', 'contracts': np.float64(25.915470260160784), 'price': np.float64(8.778243999999999), 'pnl': np.float64(0.0), 'comm': np.float64(0.11374616065921742)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=62.633085148431725 WR=-50.00000000000148 ST=bearish Veto=False,100
LINKUSDT,2026-04-15T06:00:00+00:00,bearish,9.03,9.028194,9.13824,8.824343999999998,9.28354279836257,-1.1059,"[{'type': 'sl_full', 'contracts': np.float64(9.28354279836257), 'price': 9.13824, 'pnl': np.float64(-1.0216167507886122), 'comm': np.float64(0.04241762107085438)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=57.82581099583548 WR=-90.00000000000018 ST=bearish Veto=False,100
LINKUSDT,2026-05-02T06:00:00+00:00,bearish,9.09,9.088182,9.14826,8.979306,34.210645850003246,-2.3672,"[{'type': 'sl_full', 'contracts': np.float64(34.210645850003246), 'price': 9.14826, 'pnl': np.float64(-2.0553071813765205), 'comm': np.float64(0.15648394150187536)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=60.985333451196034 WR=-25.0 ST=bearish Veto=False,100
LINKUSDT,2026-05-02T07:00:00+00:00,bearish,9.09,9.088182,9.128219999999999,9.017382000000001,51.219348928817816,-2.5172,"[{'type': 'sl_full', 'contracts': np.float64(51.219348928817816), 'price': 9.128219999999999, 'pnl': np.float64(-2.050720292411963), 'comm': np.float64(0.23377074263950667)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=59.886928481058725 WR=-50.0 ST=bearish Veto=False,100
LINKUSDT,2026-05-03T01:00:00+00:00,bearish,9.12,9.118176,9.23844,8.894963999999996,16.209430680481027,-2.0982,"[{'type': 'sl_full', 'contracts': np.float64(16.209430680481027), 'price': 9.23844, 'pnl': np.float64(-1.94941097135738), 'comm': np.float64(0.07487492638789157)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=46.55698090103379 WR=-87.50000000000028 ST=bearish Veto=False,100
LINKUSDT,2026-05-03T02:00:00+00:00,bearish,9.1,9.09818,9.20838,8.894077999999999,17.423622236727045,-2.0796,"[{'type': 'sl_full', 'contracts': np.float64(17.423622236727045), 'price': 9.20838, 'pnl': np.float64(-1.9200831704873333), 'comm': np.float64(0.0802216672661163)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=37.16589412457809 WR=-83.33333333333383 ST=bearish Veto=False,100
