symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
BTCUSDT,2023-01-07T04:00:00+00:00,bearish,16947.74,16944.350452,16995.863879999997,16875.554180000006,0.020779704379615533,-0.3521,"['be_50%@1864', {'type': 'sl_full', 'contracts': np.float64(0.020779704379615533), 'price': np.float64(16944.350452000002), 'pnl': np.float64(0.0), 'comm': np.float64(0.17604929664858243)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=56.82938113949605 WR=-47.33944954127675 ST=bullish Veto=False,80
BTCUSDT,2023-01-07T05:00:00+00:00,bearish,16939.42,16936.032116,16991.976120000003,16860.585819999993,0.01422021375531915,-1.0368,"[{'type': 'sl_full', 'contracts': np.float64(0.01422021375531915), 'price': 16991.976120000003, 'pnl': np.float64(-0.7955356952084935), 'comm': np.float64(0.12081476627583927)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=64.03678931279552 WR=-81.64041281913413 ST=bullish Veto=False,70
BTCUSDT,2023-01-07T06:00:00+00:00,bearish,16925.61,16922.224878,16988.3589,16831.486650000003,0.01571519723003787,-1.3058,"[{'type': 'sl_full', 'contracts': np.float64(0.01571519723003787), 'price': 16988.3589, 'pnl': np.float64(-1.039309199345638), 'comm': np.float64(0.1334877053640846)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=49.162820271418525 WR=-86.76160337551862 ST=bullish Veto=False,80
BTCUSDT,2023-01-07T07:00:00+00:00,bearish,16935.79,16932.402842,16977.34692,16873.454620000004,0.023414961693820978,-1.4494,"[{'type': 'sl_full', 'contracts': np.float64(0.023414961693820978), 'price': 16977.34692, 'pnl': np.float64(-1.0523638647341125), 'comm': np.float64(0.19876196389725478)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=43.38585329799194 WR=-15.059116365888597 ST=bullish Veto=False,80
BTCUSDT,2023-01-09T22:00:00+00:00,bearish,17179.98,17176.544004,17370.2712,16894.5432,0.0037779994837144355,-0.7972,"[{'type': 'sl_full', 'contracts': np.float64(0.0037779994837144355), 'price': 17370.2712, 'pnl': np.float64(-0.7319012464694445), 'comm': np.float64(0.03281243781278986)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=42.486156164690854 WR=-81.60551588278854 ST=bearish Veto=False,95
BTCUSDT,2023-01-09T23:00:00+00:00,bearish,17196.4,17192.96072,17280.75252,17069.871220000008,0.008451927151309626,-0.1453,"['be_50%@2582', {'type': 'sl_full', 'contracts': np.float64(0.008451927151309626), 'price': np.float64(17192.960720000003), 'pnl': np.float64(0.0), 'comm': np.float64(0.07265682576038397)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=40.896701149079874 WR=-46.9735411380901 ST=bearish Veto=False,95
BTCUSDT,2023-01-16T11:00:00+00:00,bearish,20832.3,20828.13354,20941.8,20668.05,0.00650092695600872,0.4893,"['be_50%@4502', {'type': 'tp1', 'contracts': np.float64(0.0039005561736052317), 'price': np.float64(20668.05), 'pnl': np.float64(0.6244148402395786), 'comm': np.float64(0.04030844501194081)}, {'type': 'sl_rem', 'contracts': np.float64(0.002600370782403488), 'price': np.float64(20828.13354), 'pnl': np.float64(0.0), 'comm': np.float64(0.027080434954707067)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=40.309835143476406 WR=-67.70000000000073 ST=bearish Veto=False,95
BTCUSDT,2023-01-22T18:00:00+00:00,bearish,22917.4,22912.81652,23005.629419999997,22785.055870000007,0.010813043815840313,1.6873,"['be_50%@6270', {'type': 'tp1', 'contracts': np.float64(0.0064878262895041875), 'price': np.float64(22785.055870000007), 'pnl': np.float64(0.8288889038340971), 'comm': np.float64(0.07391274224060387)}, {'type': 'tp2', 'contracts': np.float64(0.004325217526336126), 'price': np.float64(22657.295220000015), 'pnl': np.float64(1.1051852051121296), 'comm': np.float64(0.0489988651924579)}]",tp2_reached,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=49.30943708605357 WR=-23.6091735952223 ST=bullish Veto=False,80
BTCUSDT,2023-01-26T17:00:00+00:00,bullish,23028.63,23033.235726,22808.10238,23359.421430000002,0.006603944369029972,-1.6381,"[{'type': 'sl_full', 'contracts': np.float64(0.006603944369029972), 'price': 22808.10238, 'pnl': np.float64(-1.486768092597568), 'comm': np.float64(0.07531171964033005)}]",full_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=54.11525195208906 WR=-5.39019374391124 ST=bullish Veto=False,100
BTCUSDT,2023-01-26T18:00:00+00:00,bullish,22991.04,22995.638208,22808.10238,23265.446430000004,0.007826602918392149,-0.18,"['be_50%@7446', {'type': 'sl_full', 'contracts': np.float64(0.007826602918392149), 'price': np.float64(22995.638208), 'pnl': np.float64(0.0), 'comm': np.float64(0.08998886455451141)}]",full_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=53.20501565250232 WR=-68.79255778267887 ST=bullish Veto=False,100
