simulacion,pnl_final,max_drawdown,win_rate
340,38.72489999999999,3.761099999999999,54.285714285714285
341,44.321,2.8300000000000125,48.57142857142857
342,32.70090000000002,5.482999999999976,48.57142857142857
343,50.52950000000001,3.5555999999999983,52.85714285714286
344,40.674499999999995,6.626500000000007,40.0
345,44.173100000000005,3.644199999999998,57.14285714285714
346,66.13220000000001,3.191100000000006,61.42857142857143
347,47.53430000000003,3.801099999999991,51.42857142857142
348,86.22189999999998,2.4923,57.14285714285714
349,56.403999999999996,3.288599999999988,57.14285714285714
350,72.03120000000001,4.582300000000004,61.42857142857143
351,51.19209999999998,3.145700000000005,47.14285714285714
352,58.88750000000002,2.6273999999999944,60.0
353,55.72750000000002,5.937100000000001,55.714285714285715
354,58.24520000000001,4.078400000000002,58.57142857142858
355,35.8501,4.468800000000016,45.714285714285715
356,45.0822,2.950099999999992,50.0
357,48.877700000000004,4.385299999999972,48.57142857142857
358,56.1464,3.7272999999999854,54.285714285714285
359,42.78440000000003,6.984499999999997,47.14285714285714
360,44.129999999999995,4.906000000000006,54.285714285714285
361,26.6113,6.3770000000000095,47.14285714285714
362,77.69189999999998,3.477800000000002,67.14285714285714
363,59.202,5.014099999999999,54.285714285714285
364,43.13799999999998,4.704299999999989,48.57142857142857
365,65.0093,4.194099999999992,52.85714285714286
366,56.1893,4.078900000000004,57.14285714285714
367,62.60140000000001,6.167999999999992,61.42857142857143
368,30.801800000000014,10.116,44.285714285714285
369,45.93470000000002,3.7434999999999974,54.285714285714285
370,45.55090000000001,5.370199999999997,48.57142857142857
371,73.2586,3.8378000000000156,57.14285714285714
372,36.18990000000002,9.152699999999996,47.14285714285714
373,56.17840000000001,5.407499999999999,51.42857142857142
374,50.7441,5.721999999999994,50.0
375,59.57670000000002,3.981099999999998,58.57142857142858
376,37.47209999999998,5.965299999999999,54.285714285714285
377,78.2978,4.601500000000016,61.42857142857143
378,51.609200000000016,3.169099999999986,47.14285714285714
379,50.527499999999975,5.673299999999983,55.714285714285715
380,79.037,5.221599999999995,70.0
381,72.5584,4.676299999999969,64.28571428571429
382,63.87760000000003,2.5108000000000175,54.285714285714285
383,61.161400000000015,3.4148999999999887,52.85714285714286
