symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
ETHUSDT,2026-04-24T03:00:00+00:00,bearish,2318.93,2318.466214,2340.672,2279.7943999999993,0.03648350791077392,-0.8951,"[{'type': 'sl_full', 'contracts': np.float64(0.03648350791077392), 'price': 2340.672, 'pnl': np.float64(-0.8101449691959524), 'comm': np.float64(0.0426979627142635)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=56.46229495416513 WR=-80.9242871189788 ST=bearish Veto=False,100
ETHUSDT,2026-05-06T00:00:00+00:00,bullish,2363.68,2364.152736,2349.63132,2388.9676239999994,0.111969367987599,-0.2647,"['be_50%@13846', {'type': 'sl_full', 'contracts': np.float64(0.111969367987599), 'price': np.float64(2364.152736), 'pnl': np.float64(0.0), 'comm': np.float64(0.13235634383803652)}]",full_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=48.14465838784521 WR=-47.33009708737969 ST=bearish Veto=False,100
ETHUSDT,2026-05-06T01:00:00+00:00,bullish,2366.85,2367.32337,2350.29,2396.658,0.09474946439280632,1.4425,"['be_50%@13926', {'type': 'tp1', 'contracts': np.float64(0.05684967863568379), 'price': np.float64(2396.658), 'pnl': np.float64(1.6676642883966795), 'comm': np.float64(0.06812461854982031)}, {'type': 'sl_rem', 'contracts': np.float64(0.03789978575712253), 'price': np.float64(2367.32337), 'pnl': np.float64(0.0), 'comm': np.float64(0.04486052427041466)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=LONG Phase=compressing CI=58.90286090369567 WR=-6.839622641508684 ST=bearish Veto=False,100
ETHUSDT,2026-06-14T07:00:00+00:00,bearish,1676.17,1675.834766,1685.865,1658.7190000000003,0.08203656770852935,0.7054,"['be_50%@25207', {'type': 'tp1', 'contracts': np.float64(0.04922194062511761), 'price': np.float64(1658.7190000000003), 'pnl': np.float64(0.8424712178054015), 'comm': np.float64(0.04082268406587723)}, {'type': 'sl_rem', 'contracts': np.float64(0.03281462708341174), 'price': np.float64(1675.8347660000002), 'pnl': np.float64(0.0), 'comm': np.float64(0.027495946449853294)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=compressing CI=56.94585537558068 WR=-87.9166666666651 ST=bearish Veto=False,100
SOLUSDT,2026-03-29T12:00:00+00:00,bearish,82.54,82.523492,83.00568,81.60864000000002,3.438563474243852,4.1225,"['be_50%@3037', {'type': 'tp1', 'contracts': np.float64(2.063138084546311), 'price': np.float64(81.60864000000002), 'pnl': np.float64(1.8874660029233248), 'comm': np.float64(0.08418494660601476)}, {'type': 'tp2', 'contracts': np.float64(1.3754253896975408), 'price': np.float64(80.69378800000004), 'pnl': np.float64(2.5166213372310997), 'comm': np.float64(0.0554941424030354)}]",tp2_reached,Fib=0.0-0.25 Sig=SHORT Phase=compressing CI=51.18447627130237 WR=-41.66666666666634 ST=bullish Veto=False,100
SOLUSDT,2026-05-23T07:00:00+00:00,bearish,84.23,84.213154,84.65898,83.37204000000001,3.8768897045616573,4.2411,"['be_50%@18813', {'type': 'tp1', 'contracts': np.float64(2.326133822736994), 'price': np.float64(83.37204000000001), 'pnl': np.float64(1.9565437241775816), 'comm': np.float64(0.0969672610572908)}, {'type': 'tp2', 'contracts': np.float64(1.550755881824663), 'price': np.float64(82.53092600000002), 'pnl': np.float64(2.6087249655701092), 'comm': np.float64(0.06399265946346802)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=expanding CI=50.616490294285924 WR=-83.87096774193579 ST=bearish Veto=False,100
SOLUSDT,2026-06-07T22:00:00+00:00,bullish,64.67,64.682934,63.51272,66.98456,1.492053901111453,1.9629,"['be_50%@23306', {'type': 'tp1', 'contracts': np.float64(0.8952323406668719), 'price': np.float64(66.98456), 'pnl': np.float64(2.0604900313197287), 'comm': np.float64(0.02998337221867026)}, {'type': 'sl_rem', 'contracts': np.float64(0.5968215604445812), 'price': np.float64(64.682934), 'pnl': np.float64(0.0), 'comm': np.float64(0.01930208480200693)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=LONG Phase=trending CI=31.795485598842944 WR=-41.93548387096826 ST=bullish Veto=False,100
SOLUSDT,2026-06-08T11:00:00+00:00,bullish,66.08,66.093216,65.3191,67.60179999999998,1.1540073459802147,-0.0763,"['be_50%@23464', {'type': 'sl_full', 'contracts': np.float64(1.1540073459802147), 'price': np.float64(66.093216), 'pnl': np.float64(0.0), 'comm': np.float64(0.038136028391728534)}]",full_sl,Fib=0.0-0.25 Sig=LONG Phase=trending CI=57.87112770624183 WR=-59.090909090909484 ST=bullish Veto=False,90
XRPUSDT,2026-04-06T19:00:00+00:00,bearish,1.3397,1.339432,1.3549044000000001,1.3123320799999996,115.42871131125825,1.7232,"['be_50%@5458', {'type': 'tp1', 'contracts': np.float64(69.25722678675496), 'price': np.float64(1.3123320799999996), 'pnl': np.float64(1.8768694607765406), 'comm': np.float64(0.04544424024204691)}, {'type': 'sl_rem', 'contracts': np.float64(46.171484524503306), 'price': np.float64(1.3394320599999998), 'pnl': np.float64(0.0), 'comm': np.float64(0.030921783314956788)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=46.241045203823894 WR=-54.09836065573908 ST=bearish Veto=False,95
XRPUSDT,2026-04-21T04:00:00+00:00,bullish,1.4259,1.426185,1.416661,1.4425302,192.75595659107086,1.6145,"['be_50%@9582', {'type': 'tp1', 'contracts': np.float64(115.65357395464251), 'price': np.float64(1.4425302), 'pnl': np.float64(1.890359979360129), 'comm': np.float64(0.08341688658375263)}, {'type': 'sl_rem', 'contracts': np.float64(77.10238263642835), 'price': np.float64(1.4261851799999998), 'pnl': np.float64(0.0), 'comm': np.float64(0.05498113772938171)}]",tp1_partial_then_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=47.64431085425945 WR=-0.0 ST=bullish Veto=False,100
XRPUSDT,2026-04-21T05:00:00+00:00,bullish,1.4287,1.428986,1.416661,1.4503702000000003,149.93686515538968,-0.2143,"['be_50%@9583', {'type': 'sl_full', 'contracts': np.float64(149.93686515538968), 'price': np.float64(1.4289857400000001), 'pnl': np.float64(0.0), 'comm': np.float64(0.10712882110367739)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=41.99331840696057 WR=-9.433962264149757 ST=bullish Veto=False,100
XRPUSDT,2026-04-21T22:00:00+00:00,bullish,1.4211,1.421384,1.4087768,1.44328176,146.21819454140558,1.7123,"['be_50%@9789', {'type': 'tp1', 'contracts': np.float64(87.73091672484334), 'price': np.float64(1.44328176), 'pnl': np.float64(1.9210912582189352), 'comm': np.float64(0.06331021594852267)}, {'type': 'sl_rem', 'contracts': np.float64(58.487277816562234), 'price': np.float64(1.42138422), 'pnl': np.float64(0.0), 'comm': np.float64(0.0415664468796088)}]",tp1_partial_then_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=54.03939627652205 WR=-86.53846153846268 ST=bearish Veto=False,100
XRPUSDT,2026-04-21T23:00:00+00:00,bullish,1.4246,1.424885,1.4138666,1.4439201200000003,170.26855722748647,1.7011,"['be_50%@9818', {'type': 'tp1', 'contracts': np.float64(102.16113433649188), 'price': np.float64(1.4439201200000003), 'pnl': np.float64(1.944657624322016), 'comm': np.float64(0.07375625867524176)}, {'type': 'sl_rem', 'contracts': np.float64(68.10742289099458), 'price': np.float64(1.42488492), 'pnl': np.float64(0.0), 'comm': np.float64(0.0485226199087205)}]",tp1_partial_then_sl,Fib=0.5-0.75 Sig=LONG Phase=compressing CI=49.64632646962058 WR=-16.84210526315632 ST=bearish Veto=False,100
XRPUSDT,2026-05-01T11:00:00+00:00,bullish,1.3772,1.377475,1.3688567999999999,1.39221776,74.03540668188836,1.4253,"['be_50%@12533', {'type': 'tp1', 'contracts': np.float64(44.42124400913301), 'price': np.float64(1.39221776), 'pnl': np.float64(0.6548721939807256), 'comm': np.float64(0.030922022415404295)}, {'type': 'tp2', 'contracts': np.float64(29.614162672755345), 'price': np.float64(1.4069600800000002), 'pnl': np.float64(0.8731629253076343), 'comm': np.float64(0.020832972341596437)}]",tp2_reached,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=47.171491619377846 WR=-0.0 ST=bullish Veto=False,80
XRPUSDT,2026-05-16T23:00:00+00:00,bearish,1.4132,1.412917,1.4197338000000002,1.4014391599999998,286.8860314510675,-0.4053,"['be_50%@17011', {'type': 'sl_full', 'contracts': np.float64(286.8860314510675), 'price': np.float64(1.41291736), 'pnl': np.float64(0.0), 'comm': np.float64(0.2026731270893596)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=49.18429544550404 WR=-67.56756756756546 ST=bearish Veto=False,100
XRPUSDT,2026-05-24T13:00:00+00:00,bearish,1.3628,1.362527,1.3725395999999999,1.3452687200000002,191.8329046862679,1.7261,"['be_50%@19178', {'type': 'tp1', 'contracts': np.float64(115.09974281176075), 'price': np.float64(1.3452687200000002), 'pnl': np.float64(1.9864742332601728), 'comm': np.float64(0.07742004184235331)}, {'type': 'sl_rem', 'contracts': np.float64(76.73316187450716), 'price': np.float64(1.36252744), 'pnl': np.float64(0.0), 'comm': np.float64(0.05227551930598892)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=56.24261181535143 WR=-77.52808988764019 ST=bullish Veto=False,95
XRPUSDT,2026-05-25T19:00:00+00:00,bearish,1.3569,1.356629,1.3667280000000002,1.3392095999999998,128.49458055826997,1.1693,"['be_50%@19566', {'type': 'tp1', 'contracts': np.float64(77.09674833496199), 'price': np.float64(1.3392095999999998), 'pnl': np.float64(1.342949801181683), 'comm': np.float64(0.05162435274948255)}, {'type': 'sl_rem', 'contracts': np.float64(51.397832223307994), 'price': np.float64(1.35662862), 'pnl': np.float64(0.0), 'comm': np.float64(0.034863885100048925)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=53.012618225359795 WR=-90.14084507042347 ST=bullish Veto=False,80
XRPUSDT,2026-05-31T06:00:00+00:00,bearish,1.3416,1.341332,1.3494936,1.3273915199999997,121.09852502969277,-0.1624,"['be_50%@21112', {'type': 'sl_full', 'contracts': np.float64(121.09852502969277), 'price': np.float64(1.34133168), 'pnl': np.float64(0.0), 'comm': np.float64(0.08121664401179991)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=52.289320052111606 WR=-94.44444444444512 ST=bullish Veto=False,100
