symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score,fib_low_key,fib_high_key,fib_width,phase_h1,ci_value,wr_5m,wr_15m,st_aligned,st_bias_bullish,st_bias_bearish,mom_score,mom_direction,vol_ratio_5m,body_ratio_4h,hour_of_day,direction_long
BTCUSDT,2025-01-16T10:00:00+00:00,bearish,99220.02,99182.910782,100019.64,98020.59000000001,0.0018758910482479286,1.1099,"['be_50%@4496', {'type': 'tp1', 'contracts': np.float64(0.001125534628948757), 'price': np.float64(98020.59000000001), 'pnl': np.float64(1.3082322897662146), 'comm': np.float64(0.05516278419749413)}, {'type': 'sl_rem', 'contracts': np.float64(0.0007503564192991715), 'price': np.float64(99200.175996), 'pnl': np.float64(-0.012955064369859316), 'comm': np.float64(0.0372177444271031)}]",tp1_partial_then_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=42.23793231631265 WR=-14.270046124490516 ST=bearish Veto=False,95,0.5,0.75,0.035075567606743734,compressing,42.23793231631265,-14.270046124490516,-49.70587042070731,0,0,1,0.43512117351046425,bullish,0.5156880937873733,0.5333194727431454,10,0
BTCUSDT,2025-01-26T20:00:00+00:00,bearish,104982.56,104956.149131,105470.88072,104250.07892,0.0031058441016858893,2.7457,"['be_50%@7461', {'type': 'tp1', 'contracts': np.float64(0.0018635064610115334), 'price': np.float64(104250.07892), 'pnl': np.float64(1.3157663998600604), 'comm': np.float64(0.09713534781419114)}, {'type': 'tp2', 'contracts': np.float64(0.0012423376406743558), 'price': np.float64(103544.00870914286), 'pnl': np.float64(1.7543551998134141), 'comm': np.float64(0.06431830974284074)}]",tp2_reached,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=56.67829207898192 WR=-91.94285714285797 ST=bullish Veto=False,100,0.75,1.0,0.04863709018804786,compressing,56.67829207898192,-91.94285714285797,-70.81789119303086,0,1,0,0.6975728080872011,bullish,2.1704469716410784,0.9186732150054492,20,0
BTCUSDT,2025-01-27T13:00:00+00:00,bullish,100632.01,100684.594188,98820.63381999999,103349.07427000001,0.00043001371926493226,-0.0572,"['be_50%@7666', {'type': 'sl_full', 'contracts': np.float64(0.00043001371926493226), 'price': np.float64(100652.13640199999), 'pnl': np.float64(-0.013957293154104622), 'comm': np.float64(0.02164089976309265)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=expanding CI=34.34440001009081 WR=-12.671278102359695 ST=bullish Veto=False,100,0.5,0.75,0.05112359299109269,expanding,34.34440001009081,-12.671278102359695,-0.6434333770358263,0,1,0,-0.46115726758913356,bearish,1.6329567466516062,0.6523673154515135,13,0
BTCUSDT,2025-01-27T14:00:00+00:00,bullish,100540.0,100609.201,98730.28,103254.58,0.00043017000564438357,-0.0644,"['be_50%@7666', {'type': 'sl_full', 'contracts': np.float64(0.00043017000564438357), 'price': np.float64(100560.108), 'pnl': np.float64(-0.021118336087096918), 'comm': np.float64(0.021628971112979907)}]",full_sl,Fib=0.5-0.75 Sig=LONG Phase=expanding CI=40.314310040345525 WR=-67.59987039948166 ST=bullish Veto=False,100,0.5,0.75,0.05112359299109269,expanding,40.314310040345525,-67.59987039948166,-44.86111478415706,1,1,0,-0.5291066080264311,bearish,0.4005032735683061,0.6523673154515135,14,0
BTCUSDT,2025-01-30T21:00:00+00:00,bearish,104991.3,104948.281383,106033.26324,103428.35514,0.0007466716017099103,-0.0948,"['be_50%@8676', {'type': 'sl_full', 'contracts': np.float64(0.0007466716017099103), 'price': np.float64(104970.30174000001), 'pnl': np.float64(-0.01644197533808159), 'comm': np.float64(0.03918917166608919)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=56.63568449317224 WR=-82.55319148936191 ST=bearish Veto=False,95,0.75,1.0,0.04863709018804786,compressing,56.63568449317224,-82.55319148936191,-80.76636167058511,0,0,1,0.6460735582501778,bullish,1.2801264728330826,0.8763433232842762,21,0
BTCUSDT,2025-01-30T22:00:00+00:00,bearish,104970.86,104933.681257,106033.26324,103377.25514,0.0007316367659054075,-0.0886,"['be_50%@8676', {'type': 'sl_full', 'contracts': np.float64(0.0007316367659054075), 'price': np.float64(104949.86582800001), 'pnl': np.float64(-0.011841227497566716), 'comm': np.float64(0.038392590208302185)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=51.44030802272262 WR=-62.236503270207656 ST=bearish Veto=False,95,0.75,1.0,0.04863709018804786,compressing,51.44030802272262,-62.236503270207656,-71.85062028392335,0,0,1,0.6226768190600761,bullish,0.5081872082811361,0.8763433232842762,22,0
BTCUSDT,2025-01-30T23:00:00+00:00,bearish,105116.89,105086.702122,105561.99257999999,104449.23613,0.001744830634201868,0.4779,"['be_50%@8639', {'type': 'tp1', 'contracts': np.float64(0.0010468983805211208), 'price': np.float64(104449.23613), 'pnl': np.float64(0.6673621146620873), 'comm': np.float64(0.05467386807558257)}, {'type': 'sl_rem', 'contracts': np.float64(0.0006979322536807473), 'price': np.float64(105095.866622), 'pnl': np.float64(-0.006396200138856477), 'comm': np.float64(0.03667489752201184)}]",tp1_partial_then_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=49.53847686523092 WR=-60.2291998561073 ST=bullish Veto=False,95,0.75,1.0,0.04863709018804786,compressing,49.53847686523092,-60.2291998561073,-73.85461449919733,0,1,0,0.6346129866127831,bullish,1.1318773010334604,0.8763433232842762,23,0
BTCUSDT,2025-02-07T09:00:00+00:00,bullish,97190.18,97225.421322,96418.87580000001,98347.13629999997,0.0006743670017606283,-0.0762,"['be_50%@10800', {'type': 'sl_full', 'contracts': np.float64(0.0006743670017606283), 'price': np.float64(97209.61803599999), 'pnl': np.float64(-0.010657214405107283), 'comm': np.float64(0.0327774793286166)}]",full_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=62.96352891671442 WR=-10.623993059859162 ST=bearish Veto=False,85,0.25,0.5,0.05387803154706615,compressing,62.96352891671442,-10.623993059859162,-16.532961721467178,0,0,1,-0.764884080027429,bearish,0.6499290504381263,0.8735001231570525,9,0
BTCUSDT,2025-02-07T10:00:00+00:00,bullish,97346.22,97377.140958,96420.01352000001,98735.52971999999,0.000841757790267822,-0.0916,"['be_50%@10809', {'type': 'sl_full', 'contracts': np.float64(0.000841757790267822), 'price': np.float64(97365.689244), 'pnl': np.float64(-0.009639569711915652), 'comm': np.float64(0.04097916371296644)}]",full_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=56.56317637184079 WR=-10.269393373316094 ST=bearish Veto=False,95,0.25,0.5,0.05387803154706615,compressing,56.56317637184079,-10.269393373316094,-14.205438845212269,0,0,1,-0.5712927643363139,bearish,0.5145478056657358,0.8735001231570525,10,0
BTCUSDT,2025-02-07T11:00:00+00:00,bullish,97344.87,97374.411474,96787.19768,98181.37847999998,0.001396796060381148,0.5343,"['be_50%@10800', {'type': 'tp1', 'contracts': np.float64(0.0008380776362286888), 'price': np.float64(98181.37847999998), 'pnl': np.float64(0.6763010009030151), 'comm': np.float64(0.04114180879909632)}, {'type': 'sl_rem', 'contracts': np.float64(0.0005587184241524593), 'price': np.float64(97364.338974), 'pnl': np.float64(-0.005627691327272719), 'comm': np.float64(0.02719962502009958)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=40.62048908157192 WR=-59.36172896607095 ST=bullish Veto=False,95,0.25,0.5,0.05387803154706615,compressing,40.62048908157192,-59.36172896607095,-3.8310273604387093,0,1,0,-0.5567716229835333,bearish,0.6638449259774862,0.8735001231570525,11,0
BTCUSDT,2025-02-13T22:00:00+00:00,bullish,96452.83,96488.67178,95370.33708000001,98076.56937999999,0.0014465904181600753,-0.1635,"['be_50%@12849', {'type': 'sl_full', 'contracts': np.float64(0.0014465904181600753), 'price': np.float64(96472.120566), 'pnl': np.float64(-0.023942827994634888), 'comm': np.float64(0.06977782261517958)}]",full_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=46.43125769842022 WR=-47.29009035480798 ST=bullish Veto=False,95,0.25,0.5,0.04789436470892113,compressing,46.43125769842022,-47.29009035480798,-29.147331547496776,0,1,0,-0.5656066793270937,bearish,0.5049709721764293,0.8345804496428856,22,0
BTCUSDT,2025-02-13T23:00:00+00:00,bullish,96426.01,96456.571059,95889.62642,97230.58536999999,0.002914837976823485,-0.314,"['be_50%@12677', {'type': 'sl_full', 'contracts': np.float64(0.002914837976823485), 'price': np.float64(96445.295202), 'pnl': np.float64(-0.03286729662123505), 'comm': np.float64(0.14056120457037072)}]",full_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=37.31605672709877 WR=-51.96213116712671 ST=bullish Veto=False,100,0.25,0.5,0.04789436470892113,compressing,37.31605672709877,-51.96213116712671,-31.834329280858064,0,1,0,-0.5527026358680736,bearish,1.57744480365192,0.8345804496428856,23,0
BTCUSDT,2025-02-22T20:00:00+00:00,bearish,96610.07,96585.670772,97017.17706,95999.40941000002,0.0019144363856492526,1.3872,"['be_50%@15329', {'type': 'tp1', 'contracts': np.float64(0.0011486618313895514), 'price': np.float64(95999.40941000002), 'pnl': np.float64(0.673416049419638), 'comm': np.float64(0.055135428712602984)}, {'type': 'tp2', 'contracts': np.float64(0.0007657745542597011), 'price': np.float64(95413.14804828576), 'pnl': np.float64(0.8978880658928508), 'comm': np.float64(0.036532480458595445)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=51.20465984934201 WR=-11.662381890418892 ST=bearish Veto=False,100,0.25,0.5,0.0417238907285203,compressing,51.20465984934201,-11.662381890418892,-50.10668563300185,1,0,1,-0.5859330281740859,bearish,0.15024480645144,0.3906839933269194,20,0
BTCUSDT,2025-02-22T21:00:00+00:00,bearish,96546.02,96521.872725,96843.3,96100.1,0.002656702228052778,-0.2693,"['be_50%@15327', {'type': 'sl_full', 'contracts': np.float64(0.002656702228052778), 'price': np.float64(96526.710796), 'pnl': np.float64(-0.012853315143771138), 'comm': np.float64(0.12822136381916968)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=44.284004655508014 WR=-72.24817518247878 ST=bearish Veto=False,100,0.25,0.5,0.0417238907285203,compressing,44.284004655508014,-72.24817518247878,-50.37026190276898,1,0,1,-0.5773480462952885,bearish,1.0551247635268173,0.3906839933269194,21,0
BTCUSDT,2025-02-22T22:00:00+00:00,bearish,96671.75,96648.659579,96893.4,96339.27500000001,0.003554093238143981,-0.3569,"['be_50%@15253', {'type': 'sl_full', 'contracts': np.float64(0.003554093238143981), 'price': np.float64(96652.41565), 'pnl': np.float64(-0.013349428066247284), 'comm': np.float64(0.17175584845597322)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=50.83110640777803 WR=-3.9471061200093835 ST=bearish Veto=False,92,0.25,0.5,0.0417238907285203,compressing,50.83110640777803,-3.9471061200093835,-15.613099771517486,0,0,1,-0.582108553436104,bearish,0.914160913914953,0.3906839933269194,22,0
BTCUSDT,2025-02-22T23:00:00+00:00,bearish,96551.0,96528.322157,96893.4,96037.40000000001,0.0022928982414066146,-0.2291,"['be_50%@15329', {'type': 'sl_full', 'contracts': np.float64(0.0022928982414066146), 'price': np.float64(96531.68980000001), 'pnl': np.float64(-0.007721662384842246), 'comm': np.float64(0.11066867089121442)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=59.77923203273553 WR=-100.0 ST=bearish Veto=False,100,0.25,0.5,0.0417238907285203,compressing,59.77923203273553,-100.0,-28.98849767319307,1,0,1,-0.5544149300182032,bearish,3.180899591948936,0.3906839933269194,23,0
BTCUSDT,2025-03-02T05:00:00+00:00,bullish,85717.54,85746.678865,85360.80626,86252.64060999999,0.0014639685129168504,0.3117,"['be_50%@17346', {'type': 'tp1', 'contracts': np.float64(0.0008783811077501103), 'price': np.float64(86252.64060999999), 'pnl': np.float64(0.44442723792679073), 'comm': np.float64(0.03788134500269197)}, {'type': 'sl_rem', 'contracts': np.float64(0.0005855874051667402), 'price': np.float64(85734.68350799999), 'pnl': np.float64(-0.007024330063337591), 'comm': np.float64(0.025102575424120713)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=50.522094631919046 WR=-61.87474332648907 ST=bullish Veto=False,80,0.25,0.5,0.0726544704282599,compressing,50.522094631919046,-61.87474332648907,-57.75620258143286,0,1,0,-0.09548057006547402,neutral,0.46751700739789115,0.3396276344390876,5,0
BTCUSDT,2025-03-02T12:00:00+00:00,bullish,85955.33,85982.307066,85620.8651,86457.02735000002,0.002349148886911763,-1.0736,"[{'type': 'sl_full', 'contracts': np.float64(0.002349148886911763), 'price': np.float64(85611.0791), 'pnl': np.float64(-0.8720697631193973), 'comm': np.float64(0.10055658558753995)}]",full_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=54.451020989069086 WR=-84.30080835083649 ST=bullish Veto=False,90,0.25,0.5,0.0726544704282599,compressing,54.451020989069086,-84.30080835083649,-68.92299306750274,1,1,0,-0.008534756964812013,neutral,0.5638846631140599,0.3649727121399932,12,0
BTCUSDT,2025-03-04T00:00:00+00:00,bearish,86099.85,86051.731244,87212.53692000001,84430.81962,0.0013977978734166186,3.0533,"['be_50%@17874', {'type': 'tp1', 'contracts': np.float64(0.0008386787240499712), 'price': np.float64(84430.81962), 'pnl': np.float64(1.35942409285372), 'comm': np.float64(0.035405166034697434)}, {'type': 'tp2', 'contracts': np.float64(0.0005591191493666475), 'price': np.float64(82809.90799571427), 'pnl': np.float64(1.8125654571382934), 'comm': np.float64(0.02315030265884705)}]",tp2_reached,Fib=0.25-0.5 Sig=SHORT Phase=trending CI=58.06199124282933 WR=-81.02221915301308 ST=bearish Veto=False,100,0.25,0.5,0.07187443193706555,trending,58.06199124282933,-81.02221915301308,-41.98193978192455,0,0,1,-0.6785632047130409,bearish,1.975774017124151,0.5151664463959261,0,0
BTCUSDT,2025-03-04T01:00:00+00:00,bearish,85708.42,85654.948459,87212.53692000001,83452.24461999998,0.0010644855985144628,1.3009,"['be_50%@17875', {'type': 'tp1', 'contracts': np.float64(0.0006386913591086776), 'price': np.float64(83452.24461999998), 'pnl': np.float64(1.4068479085535766), 'comm': np.float64(0.02665011376850881)}, {'type': 'sl_rem', 'contracts': np.float64(0.00042579423940578514), 'price': np.float64(85691.278316), 'pnl': np.float64(-0.015469043889865083), 'comm': np.float64(0.018243426337135334)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=expanding CI=59.002777566229106 WR=-96.8792401628224 ST=bearish Veto=False,100,0.0,0.25,0.07744041798899337,expanding,59.002777566229106,-96.8792401628224,-67.08616337471062,1,0,1,-0.5957405410873318,bearish,1.161769355226435,0.5151664463959261,1,0
