symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
DOGEUSDT,2026-05-25T01:00:00+00:00,bearish,0.10248,0.10246,0.1030557,0.1013286,2272.234556961862,-0.2328,"['be_50%@19319', {'type': 'sl_full', 'contracts': np.float64(2272.234556961862), 'price': np.float64(0.102459504), 'pnl': np.float64(0.0), 'comm': np.float64(0.11640601283898608)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=36.20654368909596 WR=-62.71186440677958 ST=bullish Veto=False,95
DOGEUSDT,2026-05-25T03:00:00+00:00,bearish,0.102,0.10198,0.10295549999999999,0.100089,1365.3932538542895,-1.4724,"[{'type': 'sl_full', 'contracts': np.float64(1365.3932538542895), 'price': 0.10295549999999999, 'pnl': np.float64(-1.3324872764364035), 'comm': np.float64(0.07028737257359766)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=57.58972102231626 WR=-71.87500000000085 ST=bearish Veto=False,95
DOGEUSDT,2026-05-31T12:00:00+00:00,bearish,0.10068,0.10066,0.10121202,0.09961596000000002,2410.7125998808397,1.268,"['be_50%@21195', {'type': 'tp1', 'contracts': np.float64(1446.4275599285038), 'price': np.float64(0.09961596000000002), 'pnl': np.float64(1.5099315155195823), 'comm': np.float64(0.07204363497636773)}, {'type': 'sl_rem', 'contracts': np.float64(964.2850399523359), 'price': np.float64(0.100659864), 'pnl': np.float64(0.0), 'comm': np.float64(0.04853240048941835)}]",tp1_partial_then_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=51.9014959521193 WR=-61.11111111111068 ST=bullish Veto=False,99
DOGEUSDT,2026-06-10T10:00:00+00:00,bearish,0.08351,0.083493,0.08445858,0.08161283999999999,1372.1222085338484,-1.4397,"[{'type': 'sl_full', 'contracts': np.float64(1372.1222085338484), 'price': 0.08445858, 'pnl': np.float64(-1.3244848696979672), 'comm': np.float64(0.05794374665961636)}]",full_sl,Fib=0.0-0.25 Sig=SHORT Phase=compressing CI=46.0181023945501 WR=-17.499999999999957 ST=bearish Veto=False,100
LINKUSDT,2026-04-13T04:00:00+00:00,bearish,8.78,8.778244,8.85768,8.632407999999998,16.477497847094423,-0.1446,"['be_50%@7304', {'type': 'sl_full', 'contracts': np.float64(16.477497847094423), 'price': np.float64(8.778243999999999), 'pnl': np.float64(0.0), 'comm': np.float64(0.07232174830563476)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=62.633085148431725 WR=-50.00000000000148 ST=bearish Veto=False,100
LINKUSDT,2026-04-15T06:00:00+00:00,bearish,9.03,9.028194,9.13824,8.824343999999998,5.9026347944989634,-0.7032,"[{'type': 'sl_full', 'contracts': np.float64(5.9026347944989634), 'price': 9.13824, 'pnl': np.float64(-0.6495613485954361), 'comm': np.float64(0.026969846692241103)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=57.82581099583548 WR=-90.00000000000018 ST=bearish Veto=False,100
LINKUSDT,2026-05-02T06:00:00+00:00,bearish,9.09,9.088182,9.14826,8.979306,21.751711918873006,-1.5051,"[{'type': 'sl_full', 'contracts': np.float64(21.751711918873006), 'price': 9.14826, 'pnl': np.float64(-1.3067993486620686), 'comm': np.float64(0.09949515803947459)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=60.985333451196034 WR=-25.0 ST=bearish Veto=False,100
LINKUSDT,2026-05-02T07:00:00+00:00,bearish,9.09,9.088182,9.128219999999999,9.017382000000001,32.56613533274691,-1.6005,"[{'type': 'sl_full', 'contracts': np.float64(32.56613533274691), 'price': 9.128219999999999, 'pnl': np.float64(-1.3038829264524925), 'comm': np.float64(0.14863542393354348)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=59.886928481058725 WR=-50.0 ST=bearish Veto=False,100
LINKUSDT,2026-05-03T01:00:00+00:00,bearish,9.12,9.118176,9.23844,8.894963999999996,10.306232395514145,-1.3341,"[{'type': 'sl_full', 'contracts': np.float64(10.306232395514145), 'price': 9.23844, 'pnl': np.float64(-1.2394687328141194), 'comm': np.float64(0.04760675480600685)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=46.55698090103379 WR=-87.50000000000028 ST=bearish Veto=False,100
LINKUSDT,2026-05-03T02:00:00+00:00,bearish,9.1,9.09818,9.20838,8.894077999999999,11.078236088796919,-1.3222,"[{'type': 'sl_full', 'contracts': np.float64(11.078236088796919), 'price': 9.20838, 'pnl': np.float64(-1.2208216169854287), 'comm': np.float64(0.05100630381767788)}]",full_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=37.16589412457809 WR=-83.33333333333383 ST=bearish Veto=False,100
